-999.814800 0.013092
-999.789800 0.002386
-999.764800 -0.002656
-999.739800 0.002165
-999.714800 0.000252
-999.689800 -0.000241
-999.664800 0.000106
-999.639800 0.000014
-999.614800 0.000678
-999.589800 0.000131
-999.564800 -0.000131
-999.539800 -0.000336
-999.514800 -0.000086
-999.489800 0.000542
-999.464800 -0.000158
-999.439800 -0.000561
-999.414800 0.000347
-999.389800 0.000804
-999.364800 0.000093
-999.339800 0.000076
-999.314800 0.000612
-999.289800 0.000103
-999.264800 0.000136
-999.239800 0.000163
-999.214800 -0.000008
-999.189800 0.000353
-999.164800 0.000238
-999.139800 0.000555
-999.114800 0.000433
-999.089800 -0.000826
-999.064800 -0.000700
-999.039800 0.000527
-999.014800 0.000918
-998.989800 0.000418
-998.964800 -0.000423
-998.939800 -0.000018
-998.914800 0.000943
-998.889800 0.000439
-998.864800 0.000021
-998.839800 0.000490
-998.814800 0.000701
-998.789800 0.000180
-998.764800 -0.000485
-998.739800 -0.000086
-998.714800 0.000429
-998.689800 -0.000457
-998.664800 -0.000853
-998.639800 0.000172
-998.614800 0.000759
-998.589800 0.000329
-998.564800 -0.000683
-998.539800 -0.001048
-998.514800 -0.000136
-998.489800 0.000481
-998.464800 0.000080
-998.439800 -0.000456
-998.414800 -0.000939
-998.389800 -0.000996
-998.364800 -0.000256
-998.339800 -0.000066
-998.314800 -0.000519
-998.289800 -0.000967
-998.264800 -0.001155
-998.239800 -0.000046
-998.214800 0.000340
-998.189800 -0.000427
-998.164800 -0.000156
-998.139800 -0.000255
-998.114800 -0.000808
-998.089800 -0.000885
-998.064800 -0.001127
-998.039800 -0.000047
-998.014800 0.000390
-997.989800 -0.000906
-997.964800 0.000088
-997.939800 0.000654
-997.914800 -0.000499
-997.889800 -0.000341
-997.864800 -0.000908
-997.839800 -0.000652
-997.814800 0.000840
-997.789800 -0.000466
-997.764800 -0.001146
-997.739800 0.000482
-997.714800 0.000142
-997.689800 -0.000968
-997.664800 -0.001039
-997.639800 -0.000892
-997.614800 -0.000477
-997.589800 -0.000413
-997.564800 -0.000004
-997.539800 -0.000536
-997.514800 -0.002511
-997.489800 -0.000976
-997.464800 0.001267
-997.439800 -0.000297
-997.414800 -0.000802
-997.389800 -0.000189
-997.364800 -0.000698
-997.339800 -0.000218
-997.314800 0.000436
-997.289800 -0.000004
-997.264800 -0.000802
-997.239800 -0.001305
-997.214800 -0.000609
-997.189800 0.000258
-997.164800 0.000025
-997.139800 -0.000344
-997.114800 -0.000840
-997.089800 -0.000565
-997.064800 -0.000054
-997.039800 -0.000297
-997.014800 0.000702
-996.989800 0.000597
-996.964800 0.000113
-996.939800 0.001030
-996.914800 0.000232
-996.889800 -0.000359
-996.864800 0.000264
-996.839800 0.000976
-996.814800 0.000800
-996.789800 -0.000847
-996.764800 -0.000819
-996.739800 0.000055
-996.714800 -0.000012
-996.689800 -0.000338
-996.664800 -0.000618
-996.639800 -0.000052
-996.614800 0.000219
-996.589800 0.000272
-996.564800 0.000293
-996.539800 -0.000392
-996.514800 -0.000437
-996.489800 -0.000542
-996.464800 -0.000642
-996.439800 -0.000007
-996.414800 -0.000004
-996.389800 -0.000253
-996.364800 -0.000207
-996.339800 -0.000287
-996.314800 0.000087
-996.289800 0.000491
-996.264800 -0.000311
-996.239800 -0.000543
-996.214800 0.000358
-996.189800 0.000235
-996.164800 0.000205
-996.139800 0.000624
-996.114800 -0.000323
-996.089800 -0.000420
-996.064800 0.000768
-996.039800 0.000279
-996.014800 -0.000283
-995.989800 0.000092
-995.964800 -0.000144
-995.939800 0.000026
-995.914800 0.000681
-995.889800 0.000011
-995.864800 -0.001165
-995.839800 -0.000368
-995.814800 0.000639
-995.789800 0.000103
-995.764800 -0.000000
-995.739800 -0.000389
-995.714800 -0.001049
-995.689800 -0.000020
-995.664800 0.000680
-995.639800 0.000429
-995.614800 0.000244
-995.589800 -0.000970
-995.564800 -0.000882
-995.539800 0.000883
-995.514800 0.000728
-995.489800 -0.000199
-995.464800 -0.000493
-995.439800 -0.000210
-995.414800 0.000604
-995.389800 0.000353
-995.364800 0.000160
-995.339800 0.000542
-995.314800 -0.000148
-995.289800 -0.000498
-995.264800 0.000221
-995.239800 0.000643
-995.214800 0.000344
-995.189800 -0.000447
-995.164800 -0.000455
-995.139800 0.000214
-995.114800 0.000233
-995.089800 -0.000633
-995.064800 -0.001399
-995.039800 -0.000550
-995.014800 0.000353
-994.989800 -0.000126
-994.964800 -0.000663
-994.939800 -0.000534
-994.914800 -0.000397
-994.889800 -0.000604
-994.864800 -0.000532
-994.839800 -0.000798
-994.814800 -0.001494
-994.789800 -0.000546
-994.764800 0.000689
-994.739800 -0.000670
-994.714800 -0.001422
-994.689800 -0.000513
-994.664800 -0.000410
-994.639800 -0.000208
-994.614800 0.000005
-994.589800 -0.000253
-994.564800 -0.000470
-994.539800 0.000249
-994.514800 0.000625
-994.489800 -0.001013
-994.464800 -0.001183
-994.439800 0.000266
-994.414800 -0.000090
-994.389800 -0.000218
-994.364800 0.000592
-994.339800 0.000715
-994.314800 0.001058
-994.289800 0.000127
-994.264800 -0.000523
-994.239800 0.000609
-994.214800 -0.000326
-994.189800 -0.000844
-994.164800 -0.000106
-994.139800 -0.001003
-994.114800 0.000158
-994.089800 0.001366
-994.064800 -0.000904
-994.039800 -0.000806
-994.014800 0.000760
