0.0000 7.5676 0.0007 7.5676
0.0100 4.8194 0.1961 4.8194
0.0200 4.0217 0.0956 4.0217
0.0300 4.1743 0.0710 4.1743
0.0400 4.4788 0.0089 4.4788
0.0500 4.3606 0.3494 4.3606
0.0600 4.2112 0.3209 4.2112
0.0700 4.5454 0.1525 4.5454
0.0800 4.1231 0.1168 4.1231
0.0900 4.1679 0.0513 4.1679
0.1000 4.0334 0.0438 4.0334
0.1100 4.3570 0.1308 4.3570
0.1200 4.2356 0.2220 4.2356
0.1300 4.4403 0.1115 4.4403
0.1400 4.3180 0.1006 4.3180
0.1500 4.5255 0.3138 4.5255
0.1600 4.1723 0.0778 4.1723
0.1700 4.5269 0.1518 4.5269
0.1800 4.3027 0.0020 4.3027
0.1900 4.3126 0.1236 4.3126
0.2000 4.3201 0.0064 4.3201
0.2099 4.1780 0.1133 4.1780
0.2199 4.3187 0.3185 4.3187
0.2299 3.8257 0.4528 3.8257
0.2399 4.1293 0.0032 4.1293
0.2499 3.9795 0.2231 3.9795
0.2599 4.0848 0.0009 4.0848
0.2699 4.2779 0.3588 4.2779
0.2799 4.4079 0.2909 4.4079
0.2899 4.3730 0.1657 4.3730
0.2999 4.0061 0.1274 4.0061
0.3099 4.0704 0.0294 4.0704
0.3199 3.9476 0.1915 3.9476
0.3299 3.7957 0.4141 3.7957
0.3399 3.8631 0.4259 3.8631
0.3499 4.1497 0.1594 4.1497
0.3599 3.9879 0.2537 3.9879
0.3699 4.0407 0.0308 4.0407
0.3799 3.9744 0.0487 3.9744
0.3899 3.8248 0.1357 3.8248
0.3999 3.6917 0.2239 3.6917
0.4099 3.5874 0.1588 3.5874
0.4199 4.0081 0.1311 4.0081
0.4299 3.8375 0.0533 3.8375
0.4399 4.1218 0.0062 4.1218
0.4499 4.1107 0.1915 4.1107
0.4599 4.0556 0.1370 4.0556
0.4699 2.9291 0.4020 2.9291
0.4799 3.8735 0.3173 3.8735
0.4899 3.6121 0.1489 3.6121
0.4999 3.4672 0.0239 3.4672
0.5099 3.3799 0.2172 3.3799
0.5199 3.8365 0.4353 3.8365
0.5299 3.9178 0.0009 3.9178
0.5399 3.8286 0.1601 3.8286
0.5499 3.4473 0.0556 3.4473
0.5599 3.7369 0.2302 3.7369
0.5699 3.5989 0.3051 3.5989
0.5799 3.5216 0.0167 3.5216
0.5899 3.7283 0.1165 3.7283
0.5999 3.7943 0.0357 3.7943
0.6098 3.3108 0.0697 3.3108
0.6198 3.6977 0.4485 3.6977
0.6298 3.6399 0.2634 3.6399
0.6398 3.6437 0.1825 3.6437
0.6498 3.6902 0.1797 3.6902
0.6598 3.3317 0.0014 3.3317
0.6698 2.4727 0.2300 2.4727
0.6798 2.0778 0.2585 2.0778
0.6898 2.6041 0.2697 2.6041
0.6998 2.9316 0.0312 2.9316
0.7098 3.1019 0.1630 3.1019
0.7198 2.9475 0.0465 2.9475
0.7298 2.5881 0.0008 2.5881
0.7398 2.4206 0.2972 2.4206
0.7498 2.4391 0.2320 2.4391
0.7598 2.5521 0.1805 2.5521
0.7698 2.3229 0.4077 2.3229
0.7798 2.5423 0.0731 2.5423
0.7898 2.9171 0.1084 2.9171
0.7998 2.9874 0.2327 2.9874
0.8098 3.1864 0.1250 3.1864
0.8198 2.8081 0.3173 2.8081
0.8298 2.4504 0.0078 2.4504
0.8398 2.6108 0.0077 2.6108
0.8498 2.8288 0.0823 2.8288
0.8598 3.2081 0.0603 3.2081
0.8698 3.0308 0.2101 3.0308
0.8798 1.8473 0.2327 1.8473
0.8898 1.2871 0.0932 1.2871
0.8998 1.3534 0.4764 1.3534
0.9098 1.0319 0.1515 1.0319
0.9198 1.2624 0.0687 1.2624
0.9298 1.3480 0.2016 1.3480
0.9398 1.2900 0.0036 1.2900
0.9498 1.3064 0.1822 1.3064
0.9598 1.6877 0.1411 1.6877
0.9698 1.0042 0.0168 1.0042
0.9798 1.1768 0.0585 1.1768
0.9898 1.5018 0.0011 1.5018
0.9998 1.3246 0.0289 1.3246
1.0097 1.1467 0.4429 1.1467
1.0197 0.9983 0.4455 0.9983
1.0297 1.6585 0.0008 1.6585
1.0397 1.2152 0.0009 1.2152
1.0497 1.4211 0.2308 1.4211
1.0597 1.2693 0.1392 1.2693
1.0697 1.3211 0.2470 1.3211
1.0797 1.5032 0.2888 1.5032
1.0897 1.6514 0.4438 1.6514
1.0997 1.5753 0.1394 1.5753
1.1097 1.2596 0.1564 1.2596
1.1197 1.6129 0.0011 1.6129
1.1297 1.2102 0.0017 1.2102
1.1397 0.8228 0.1089 0.8228
1.1497 0.6319 0.1362 0.6319
1.1597 0.7811 0.0008 0.7811
1.1697 0.7639 0.0007 0.7639
1.1797 0.9184 0.1269 0.9184
1.1897 1.1505 0.0014 1.1505
1.1997 0.8733 0.0448 0.8733
1.2097 0.9863 0.1518 0.9863
1.2197 0.7009 0.0020 0.7009
1.2297 0.4887 0.1281 0.4887
1.2397 0.9278 0.2430 0.9278
1.2497 1.3908 0.0149 1.3908
1.2597 1.1073 0.1064 1.1073
1.2697 0.7918 0.0995 0.7918
1.2797 0.8871 0.0725 0.8871
1.2897 0.7396 0.3886 0.7396
1.2997 0.5058 0.0217 0.5058
1.3097 0.7182 0.1319 0.7182
1.3197 0.8193 0.1715 0.8193
1.3297 0.7461 0.2391 0.7461
1.3397 1.0923 0.0747 1.0923
1.3497 0.6415 0.2229 0.6415
1.3597 0.5235 0.2091 0.5235
1.3697 0.8393 0.3661 0.8393
1.3797 0.8690 0.1671 0.8690
1.3897 0.6460 0.1281 0.6460
1.3997 1.0771 0.1269 1.0771
1.4096 0.7347 0.0165 0.7347
1.4196 0.3129 0.1165 0.3129
1.4296 0.7138 0.1525 0.7138
1.4396 0.7273 0.0902 0.7273
1.4496 0.6023 0.0010 0.6023
1.4596 0.7360 0.1134 0.7360
1.4696 0.8209 0.1191 0.8209
1.4796 0.9633 0.0999 0.9633
1.4896 0.7992 0.3553 0.7992
1.4996 0.6222 0.3832 0.6222
1.5096 0.2909 0.0165 0.2909
1.5196 0.6103 0.1379 0.6103
1.5296 0.6299 0.0055 0.6299
1.5396 0.5646 0.2964 0.5646
1.5496 0.8291 0.0009 0.8291
1.5596 0.6796 0.0020 0.6796
1.5696 0.3371 0.1165 0.3371
1.5796 0.5098 0.5362 0.5098
1.5896 0.4027 0.0004 0.4027
1.5996 0.2953 0.1902 0.2953
1.6096 0.3484 0.0823 0.3484
1.6196 0.4005 0.1980 0.4005
1.6296 0.5875 0.0850 0.5875
1.6396 0.3558 0.1369 0.3558
1.6496 0.3389 0.2121 0.3389
1.6596 0.3947 0.1458 0.3947
1.6696 0.2526 0.1469 0.2526
1.6796 0.0573 0.0064 0.0573
1.6896 0.1513 0.3717 0.1513
1.6996 0.4208 0.4041 0.4208
1.7096 0.0698 0.1691 0.0698
1.7196 0.3836 0.2868 0.3836
1.7296 0.3063 0.3090 0.3063
1.7396 0.2522 0.0116 0.2522
1.7496 0.0755 0.1773 0.0755
1.7596 0.3835 0.2302 0.3835
1.7696 0.5251 0.1602 0.5251
1.7796 0.4419 0.2736 0.4419
1.7896 0.3331 0.0009 0.3331
1.7996 0.3968 0.0014 0.3968
1.8095 0.2220 0.3553 0.2220
1.8195 0.3126 0.1067 0.3126
1.8295 0.8777 0.1068 0.8777
1.8395 0.2343 0.1404 0.2343
1.8495 0.4289 0.3978 0.4289
1.8595 0.2128 0.1344 0.2128
1.8695 0.2600 0.1151 0.2600
1.8795 0.3747 0.1764 0.3747
1.8895 0.1015 0.2612 0.1015
1.8995 0.3287 0.2576 0.3287
1.9095 0.4599 0.1601 0.4599
1.9195 0.2990 0.1710 0.2990
1.9295 0.0481 0.0120 0.0481
1.9395 0.4055 0.0312 0.4055
1.9495 0.1690 0.2537 0.1690
1.9595 0.5663 0.2894 0.5663
1.9695 0.1900 0.0617 0.1900
1.9795 0.7238 0.0301 0.7238
1.9895 0.0422 0.3519 0.0422
1.9995 0.2703 0.1874 0.2703
2.0095 0.3054 0.3099 0.3054
2.0195 0.9275 0.2361 0.9275
2.0295 0.0987 0.0781 0.0987
2.0395 0.3732 0.3616 0.3732
2.0495 0.0977 0.0164 0.0977
2.0595 0.0881 0.1036 0.0881
2.0695 0.1534 0.0814 0.1534
2.0795 0.1011 0.1357 0.1011
2.0895 0.1494 0.3459 0.1494
2.0995 0.3525 0.3322 0.3525
2.1095 0.1696 0.2894 0.1696
2.1195 0.1660 0.1901 0.1660
2.1295 0.2345 0.0004 0.2345
2.1395 0.4037 0.0262 0.4037
2.1495 0.2713 0.3192 0.2713
2.1595 0.0756 0.2047 0.0756
2.1695 0.2362 0.1871 0.2362
2.1795 0.3093 0.3479 0.3093
2.1895 0.0193 0.1216 0.0193
2.1995 0.2607 0.1290 0.2607
2.2094 0.2146 0.2171 0.2146
2.2194 0.5163 0.2772 0.5163
2.2294 0.2620 0.1795 0.2620
2.2394 0.5679 0.2527 0.5679
2.2494 0.2933 0.0571 0.2933
2.2594 0.3312 0.3183 0.3312
2.2694 0.3408 0.1641 0.3408
2.2794 0.0592 0.1333 0.0592
2.2894 0.2961 0.2355 0.2961
2.2994 0.6192 0.2442 0.6192
2.3094 0.5400 0.2416 0.5400
2.3194 0.3937 0.1168 0.3937
2.3294 0.1446 0.0003 0.1446
2.3394 0.2924 0.2990 0.2924
2.3494 0.2721 0.0243 0.2721
2.3594 0.1616 0.0309 0.1616
2.3694 0.2334 0.3299 0.2334
2.3794 0.1284 0.0283 0.1284
2.3894 0.1060 0.0267 0.1060
2.3994 0.2752 0.3514 0.2752
2.4094 0.2404 0.0005 0.2404
2.4194 0.2237 0.3381 0.2237
2.4294 0.6274 0.4457 0.6274
2.4394 0.4430 0.2122 0.4430
2.4494 0.3264 0.0133 0.3264
2.4594 0.2863 0.2019 0.2863
2.4694 0.3105 0.2424 0.3105
