0.0000 4.3273 0.1315 4.3273
0.0100 1.2797 0.0490 1.2797
0.0200 0.8188 0.0132 0.8188
0.0300 0.7983 0.2356 0.7983
0.0400 0.8492 0.2205 0.8492
0.0500 1.1640 0.0756 1.1640
0.0600 0.8203 0.0055 0.8203
0.0700 0.8492 0.2088 0.8492
0.0800 1.0891 0.1273 1.0891
0.0900 0.7579 0.3054 0.7579
0.1000 0.6647 0.3778 0.6647
0.1100 1.1647 0.4057 1.1647
0.1200 0.5192 0.3190 0.5192
0.1300 0.9138 0.1099 0.9138
0.1400 0.6783 0.5441 0.6783
0.1500 0.6749 0.1921 0.6749
0.1600 1.1904 0.2130 1.1904
0.1700 0.6779 0.3239 0.6779
0.1800 1.2416 0.3267 1.2416
0.1900 1.0764 0.4490 1.0764
0.2000 1.1034 0.1281 1.1034
0.2099 1.0947 0.1894 1.0947
0.2199 0.7916 0.2246 0.7916
0.2299 0.7585 0.0039 0.7585
0.2399 0.8317 0.3785 0.8317
0.2499 0.9161 0.0756 0.9161
0.2599 0.8872 0.0154 0.8872
0.2699 1.3340 0.1100 1.3340
0.2799 0.6757 0.0036 0.6757
0.2899 1.0889 0.3059 1.0889
0.2999 0.7761 0.2944 0.7761
0.3099 0.8308 0.2822 0.8308
0.3199 1.2032 0.1836 1.2032
0.3299 1.1116 0.2543 1.1116
0.3399 0.7631 0.3563 0.7631
0.3499 1.0926 0.1966 1.0926
0.3599 1.2640 0.0030 1.2640
0.3699 1.1161 0.0590 1.1161
0.3799 1.0756 0.3680 1.0756
0.3899 1.0276 0.0088 1.0276
0.3999 0.5762 0.0405 0.5762
0.4099 0.9074 0.5345 0.9074
0.4199 0.9421 0.1584 0.9421
0.4299 0.7039 0.0324 0.7039
0.4399 0.6763 0.1139 0.6763
0.4499 1.0386 0.2944 1.0386
0.4599 0.6673 0.1476 0.6673
0.4699 0.7695 0.0070 0.7695
0.4799 0.9206 0.1030 0.9206
0.4899 0.7546 0.2011 0.7546
