# LECROYWM813Zi	51496	Waveform
# Segments	1	SegmentSize	4002
# Segment	TrigTime	TimeSinceSegment1
# #1	30-Nov-2018 17:26:16	0                 
# Time	Ampl
-5.001094e-008	-0.00878906
-4.998594e-008	-0.011145
-4.996094e-008	0.0031128
-4.993594e-008	0.0085083
-4.991094e-008	-0.000817867
-4.988594e-008	0.00122071
-4.986094e-008	0.00466309
-4.983594e-008	0.000830082
-4.981094e-008	-0.00123291
-4.978594e-008	-0.00395507
-4.976094e-008	-0.00501709
-4.973594e-008	-0.00168457
-4.971094e-008	0.000817875
-4.968594e-008	-0.00279541
-4.966094e-008	-0.00637207
-4.963594e-008	0.00192871
-4.961094e-008	0.00822754
-4.958594e-008	0.00507813
-4.956094e-008	0.00444336
-4.953594e-008	0.00217286
-4.951094e-008	0.00157471
-4.948594e-008	0.0020752
-4.946094e-008	-0.00397949
-4.943594e-008	-0.0014038
-4.941094e-008	0.00750733
-4.938594e-008	0.00587159
-4.936094e-008	-0.00148925
-4.933594e-008	-0.00288086
-4.931094e-008	0.00253907
-4.928594e-008	0.00422364
-4.926094e-008	-0.000793453
-4.923594e-008	-0.00279541
-4.921094e-008	-0.000427242
-4.918594e-008	-0.00114746
-4.916094e-008	-0.00252685
-4.913594e-008	0.00364991
-4.911094e-008	0.00681153
-4.908594e-008	-0.000952145
-4.906094e-008	-0.00496826
-4.903594e-008	-0.000390621
-4.901094e-008	0.0043335
-4.898594e-008	-0.000488278
-4.896094e-008	-0.00422363
-4.893594e-008	-0.000476071
-4.891094e-008	-0.00493164
-4.888594e-008	-0.00532226
-4.886094e-008	-0.000524899
-4.883594e-008	0.000280765
-4.881094e-008	0.00212403
-4.878594e-008	-0.00151367
-4.876094e-008	-0.00281982
-4.873594e-008	-0.000842281
-4.871094e-008	0.000244144
-4.868594e-008	0.00336914
-4.866094e-008	0.00131836
-4.863594e-008	-0.00152588
-4.861094e-008	-0.00260009
-4.858594e-008	-0.00449218
-4.856094e-008	-0.00145263
-4.853594e-008	0.000366215
-4.851094e-008	0.000927738
-4.848594e-008	0.00178223
-4.846094e-008	-0.0069458
-4.843594e-008	-0.00617675
-4.841094e-008	0.00480957
