-49.9941 -0.0050 -0.0050 -0.0041
-49.9691 -0.0040 -0.0040 -0.0055
-49.9441 -0.0028 -0.0028 -0.0042
-49.9191 -0.0019 -0.0019 -0.0003
-49.8941 -0.0014 -0.0014 0.0053
-49.8691 -0.0014 -0.0014 0.0059
-49.8441 -0.0018 -0.0018 0.0002
-49.8191 -0.0022 -0.0022 -0.0011
-49.7941 -0.0025 -0.0025 -0.0018
-49.7691 -0.0024 -0.0024 -0.0021
-49.7441 -0.0019 -0.0019 0.0008
-49.7191 -0.0014 -0.0014 -0.0006
-49.6941 -0.0013 -0.0013 -0.0040
-49.6691 -0.0016 -0.0016 -0.0051
-49.6441 -0.0026 -0.0026 -0.0006
-49.6191 -0.0038 -0.0038 0.0002
-49.5941 -0.0047 -0.0047 -0.0026
-49.5691 -0.0049 -0.0049 0.0001
-49.5441 -0.0042 -0.0042 0.0003
-49.5191 -0.0027 -0.0027 -0.0007
-49.4941 -0.0010 -0.0010 -0.0023
-49.4691 0.0004 0.0004 -0.0010
-49.4441 0.0011 0.0011 0.0039
-49.4191 0.0009 0.0009 0.0003
-49.3941 0.0001 0.0001 -0.0060
-49.3691 -0.0005 -0.0005 -0.0046
-49.3441 -0.0007 -0.0007 -0.0016
-49.3191 -0.0002 -0.0002 -0.0028
-49.2941 0.0006 0.0006 -0.0028
-49.2691 0.0014 0.0014 0.0013
-49.2441 0.0015 0.0015 0.0031
-49.2191 0.0008 0.0008 -0.0016
-49.1941 -0.0007 -0.0007 -0.0072
-49.1691 -0.0022 -0.0022 -0.0068
-49.1441 -0.0032 -0.0032 -0.0026
-49.1191 -0.0032 -0.0032 -0.0028
-49.0941 -0.0023 -0.0023 -0.0067
-49.0691 -0.0009 -0.0009 -0.0060
-49.0441 0.0002 0.0002 0.0000
-49.0191 0.0004 0.0004 0.0052
-48.9941 -0.0006 -0.0006 0.0014
-48.9691 -0.0025 -0.0025 -0.0018
-48.9441 -0.0046 -0.0046 0.0020
-48.9191 -0.0060 -0.0060 -0.0007
-48.8941 -0.0063 -0.0063 0.0011
-48.8691 -0.0052 -0.0052 0.0023
-48.8441 -0.0032 -0.0032 -0.0068
-48.8191 -0.0007 -0.0007 -0.0013
-48.7941 0.0015 0.0015 0.0019
-48.7691 0.0030 0.0030 -0.0047
-48.7441 0.0036 0.0036 0.0006
-48.7191 0.0035 0.0035 0.0035
-48.6941 0.0027 0.0027 0.0037
-48.6691 0.0015 0.0015 0.0091
-48.6441 -0.0000 -0.0000 0.0019
-48.6191 -0.0016 -0.0016 -0.0053
-48.5941 -0.0030 -0.0030 0.0025
-48.5691 -0.0039 -0.0039 0.0005
-48.5441 -0.0040 -0.0040 -0.0051
-48.5191 -0.0031 -0.0031 -0.0032
-48.4941 -0.0016 -0.0016 -0.0036
-48.4691 0.0003 0.0003 -0.0001
-48.4441 0.0017 0.0017 -0.0013
-48.4191 0.0022 0.0022 -0.0001
-48.3941 0.0013 0.0013 0.0081
-48.3691 -0.0005 -0.0005 0.0025
