# LECROYWM813Zi	51496	Waveform
# Segments	1	SegmentSize	4002
# Segment	TrigTime	TimeSinceSegment1
# #1	30-Nov-2018 17:16:09	0                 
# Time	Ampl
-5.000554e-008	0.027124
-4.998054e-008	0.0213867
-4.995554e-008	0.022168
-4.993054e-008	0.0193848
-4.990554e-008	0.0329102
-4.988054e-008	0.0328125
-4.985554e-008	0.0122559
-4.983054e-008	0.0148193
-4.980554e-008	0.010083
-4.978054e-008	0.0118408
-4.975554e-008	0.0223633
-4.973054e-008	0.0101807
-4.970554e-008	0.025708
-4.968054e-008	0.0358643
-4.965554e-008	0.00898438
-4.963054e-008	0.0108887
-4.960554e-008	0.0226563
-4.958054e-008	0.0163818
-4.955554e-008	0.017334
-4.953054e-008	0.0209473
-4.950554e-008	0.0171387
-4.948054e-008	0.00981446
-4.945554e-008	0.0115967
-4.943054e-008	0.0218506
-4.940554e-008	0.030835
-4.938054e-008	0.0352539
-4.935554e-008	0.0198242
-4.933054e-008	0.00573731
-4.930554e-008	0.0128662
-4.928054e-008	0.0102783
-4.925554e-008	0.0112793
-4.923054e-008	0.0232666
-4.920554e-008	0.0207764
-4.918054e-008	0.0236084
-4.915554e-008	0.0276123
-4.913054e-008	0.0191895
-4.910554e-008	0.0205322
-4.908054e-008	0.0274658
-4.905554e-008	0.0328858
-4.903054e-008	0.0304443
-4.900554e-008	0.0161133
-4.898054e-008	0.0161621
-4.895554e-008	0.0222656
-4.893054e-008	0.0213135
-4.890554e-008	0.0260986
-4.888054e-008	0.0233399
-4.885554e-008	0.0245606
-4.883054e-008	0.0270508
-4.880554e-008	0.00861817
-4.878054e-008	0.00764161
-4.875554e-008	0.0184815
-4.873054e-008	0.0126709
-4.870554e-008	0.0195801
-4.868054e-008	0.0252197
-4.865554e-008	0.0208008
-4.863054e-008	0.0276856
-4.860554e-008	0.022168
-4.858054e-008	0.0144775
-4.855554e-008	0.0194824
-4.853054e-008	0.0177734
-4.850554e-008	0.0193359
-4.848054e-008	0.0169922
-4.845554e-008	0.00427247
-4.843054e-008	0.00156251
-4.840554e-008	0.0102539
-4.838054e-008	0.022583
-4.835554e-008	0.0263672
-4.833054e-008	0.0208008
-4.830554e-008	0.0180908
-4.828054e-008	0.0187988
-4.825554e-008	0.0233154
-4.823054e-008	0.0265137
-4.820554e-008	0.0210205
-4.818054e-008	0.0195313
-4.815554e-008	0.0224365
-4.813054e-008	0.0136231
-4.810554e-008	0.0213867
-4.808054e-008	0.0390381
-4.805554e-008	0.0266358
-4.803054e-008	0.0201172
-4.800554e-008	0.0155518
-4.798054e-008	0.00314942
-4.795554e-008	0.0182373
-4.793054e-008	0.0321777
-4.790554e-008	0.0370117
-4.788054e-008	0.0330811
-4.785554e-008	0.00913087
-4.783054e-008	0.00439454
-4.780554e-008	0.0177246
-4.778054e-008	0.020874
-4.775554e-008	0.0228027
-4.773054e-008	0.0203369
-4.770554e-008	0.0108399
-4.768054e-008	0.0145508
-4.765554e-008	0.0250733
-4.763054e-008	0.0242432
-4.760554e-008	0.0213379
-4.758054e-008	0.0244873
-4.755554e-008	0.0207764
-4.753054e-008	0.015625
-4.750554e-008	0.0225586
-4.748054e-008	0.0237793
-4.745554e-008	0.0220947
-4.743054e-008	0.021167
-4.740554e-008	0.0104248
-4.738054e-008	0.0124512
-4.735554e-008	0.0220947
-4.733054e-008	0.0233399
-4.730554e-008	0.0256836
-4.728054e-008	0.0240234
-4.725554e-008	0.0277588
-4.723054e-008	0.0239258
-4.720554e-008	0.000390632
-4.718054e-008	0.0117188
-4.715554e-008	0.0288086
-4.713054e-008	0.00905762
-4.710554e-008	0.0121094
-4.708054e-008	0.0254883
-4.705554e-008	0.0273682
-4.703054e-008	0.02229
-4.700554e-008	-0.000878899
-4.698054e-008	0.00422364
-4.695554e-008	0.0245606
-4.693054e-008	0.0213623
-4.690554e-008	0.0158447
-4.688054e-008	0.0158203
-4.685554e-008	0.0252197
-4.683054e-008	0.0314941
-4.680554e-008	0.0226318
-4.678054e-008	0.017627
-4.675554e-008	0.025708
-4.673054e-008	0.0263672
-4.670554e-008	0.014624
-4.668054e-008	0.0150879
-4.665554e-008	0.0216309
-4.663054e-008	0.0224121
-4.660554e-008	0.0212647
-4.658054e-008	0.0136475
-4.655554e-008	0.0178711
-4.653054e-008	0.0292969
-4.650554e-008	0.0223877
-4.648054e-008	0.0164307
-4.645554e-008	0.0192139
-4.643054e-008	0.0173584
-4.640554e-008	0.0113037
-4.638054e-008	0.0116211
-4.635554e-008	0.0208984
-4.633054e-008	0.027002
-4.630554e-008	0.0316895
-4.628054e-008	0.0269043
-4.625554e-008	0.0227051
-4.623054e-008	0.031665
-4.620554e-008	0.0334961
-4.618054e-008	0.0336914
-4.615554e-008	0.0283203
-4.613054e-008	0.022876
-4.610554e-008	0.0266602
-4.608054e-008	0.0166748
-4.605554e-008	0.0171387
-4.603054e-008	0.0300293
-4.600554e-008	0.0243408
-4.598054e-008	0.02229
-4.595554e-008	0.0203369
-4.593054e-008	0.0109863
-4.590554e-008	0.015918
-4.588054e-008	0.0120606
-4.585554e-008	0.00957032
-4.583054e-008	0.0195801
-4.580554e-008	0.0127197
-4.578054e-008	0.0102295
-4.575554e-008	0.00231934
-4.573054e-008	0.00263673
-4.570554e-008	0.0409668
-4.568054e-008	0.0429443
-4.565554e-008	0.0146729
-4.563054e-008	0.0159424
-4.560554e-008	0.020874
-4.558054e-008	0.0205078
-4.555554e-008	0.0232666
-4.553054e-008	0.0308594
-4.550554e-008	0.0373047
-4.548054e-008	0.0175049
-4.545554e-008	0.00239259
-4.543054e-008	0.0230957
-4.540554e-008	0.0355225
-4.538054e-008	0.0263916
-4.535554e-008	0.0247559
-4.533054e-008	0.0297608
-4.530554e-008	0.0311524
-4.528054e-008	0.0234619
-4.525554e-008	0.0165283
-4.523054e-008	0.0269775
-4.520554e-008	0.0284424
-4.518054e-008	0.0153076
-4.515554e-008	0.0161865
-4.513054e-008	0.0162109
-4.510554e-008	0.0184326
-4.508054e-008	0.0241699
-4.505554e-008	0.0169922
-4.503054e-008	0.0241455
-4.500554e-008	0.0258057
-4.498054e-008	0.0102051
-4.495554e-008	0.02229
-4.493054e-008	0.0347656
-4.490554e-008	0.0263428
-4.488054e-008	0.0260498
-4.485554e-008	0.0276611
-4.483054e-008	0.0252197
-4.480554e-008	0.0214111
-4.478054e-008	0.0193359
-4.475554e-008	0.0208984
