# LECROYWM813Zi	51496	Waveform
# Segments	1	SegmentSize	4002
# Segment	TrigTime	TimeSinceSegment1
# #1	30-Nov-2018 17:16:37	0                 
# Time	Ampl
-5.00104e-008	0.0103027
-4.99854e-008	0.00991212
-4.99604e-008	0.0259766
-4.99354e-008	0.0261719
-4.99104e-008	0.0191406
-4.98854e-008	0.0315186
-4.98604e-008	0.0437012
-4.98354e-008	0.0256104
-4.98104e-008	0.0159668
-4.97854e-008	0.0234619
-4.97604e-008	0.0228027
-4.97354e-008	0.0243652
-4.97104e-008	0.0289795
-4.96854e-008	0.0324463
-4.96604e-008	0.0337402
-4.96354e-008	0.0349365
-4.96104e-008	0.0317627
-4.95854e-008	0.0198242
-4.95604e-008	0.013501
-4.95354e-008	0.011792
-4.95104e-008	0.0274902
-4.94854e-008	0.0436768
-4.94604e-008	0.024585
-4.94354e-008	0.0132568
-4.94104e-008	0.0150147
-4.93854e-008	0.00546876
-4.93604e-008	0.0100586
-4.93354e-008	0.0228027
-4.93104e-008	0.0214356
-4.92854e-008	0.0147949
-4.92604e-008	0.0283447
-4.92354e-008	0.0376953
-4.92104e-008	0.0185303
-4.91854e-008	0.0186768
-4.91604e-008	0.0258789
-4.91354e-008	0.0148926
-4.91104e-008	0.0233399
-4.90854e-008	0.0301758
-4.90604e-008	0.0166748
-4.90354e-008	0.0144287
-4.90104e-008	0.0209961
-4.89854e-008	0.0256592
-4.89604e-008	0.0286133
-4.89354e-008	0.0249512
-4.89104e-008	0.0171631
-4.88854e-008	0.0135986
-4.88604e-008	0.0256836
-4.88354e-008	0.0324951
-4.88104e-008	0.00717774
-4.87854e-008	-0.000561516
-4.87604e-008	0.0239014
-4.87354e-008	0.028418
-4.87104e-008	0.0300781
-4.86854e-008	0.0348633
-4.86604e-008	0.025
-4.86354e-008	0.029419
-4.86104e-008	0.0290283
-4.85854e-008	0.0125488
-4.85604e-008	0.0172119
-4.85354e-008	0.0260742
-4.85104e-008	0.0206055
-4.84854e-008	0.0230225
-4.84604e-008	0.0306397
-4.84354e-008	0.0317871
-4.84104e-008	0.0266358
-4.83854e-008	0.0166016
-4.83604e-008	0.0171387
-4.83354e-008	0.0222168
-4.83104e-008	0.0244873
-4.82854e-008	0.0236816
-4.82604e-008	0.0169922
-4.82354e-008	0.0213379
-4.82104e-008	0.0083252
-4.81854e-008	-0.00429687
-4.81604e-008	0.0210449
-4.81354e-008	0.0186035
-4.81104e-008	0.0111816
-4.80854e-008	0.0289795
-4.80604e-008	0.0261719
-4.80354e-008	0.0331055
-4.80104e-008	0.0438233
-4.79854e-008	0.0259033
-4.79604e-008	0.0109375
-4.79354e-008	0.0189941
-4.79104e-008	0.0248291
-4.78854e-008	0.00874024
-4.78604e-008	0.0125244
-4.78354e-008	0.0247559
-4.78104e-008	0.00859376
-4.77854e-008	0.0140137
-4.77604e-008	0.0317139
-4.77354e-008	0.0244141
-4.77104e-008	0.0182617
-4.76854e-008	0.0164795
-4.76604e-008	0.0269043
-4.76354e-008	0.0433594
-4.76104e-008	0.0311279
-4.75854e-008	0.0182861
-4.75604e-008	0.0238281
-4.75354e-008	0.0260742
-4.75104e-008	0.0304199
-4.74854e-008	0.025
-4.74604e-008	0.0177979
-4.74354e-008	0.0249268
-4.74104e-008	0.0159668
-4.73854e-008	0.0129639
-4.73604e-008	0.0260254
-4.73354e-008	0.0283203
-4.73104e-008	0.0351563
-4.72854e-008	0.0326904
-4.72604e-008	0.0269775
-4.72354e-008	0.0402588
-4.72104e-008	0.0317627
-4.71854e-008	0.00939942
-4.71604e-008	0.0155274
-4.71354e-008	0.0265137
-4.71104e-008	0.0209961
-4.70854e-008	0.0130127
-4.70604e-008	0.0133545
-4.70354e-008	0.0187012
-4.70104e-008	0.0255371
-4.69854e-008	0.0338379
-4.69604e-008	0.0299561
-4.69354e-008	0.0234375
-4.69104e-008	0.0270264
-4.68854e-008	0.025293
-4.68604e-008	0.0252686
-4.68354e-008	0.030542
