0.0000 3.5936 0.3446 3.5936
0.0100 2.8028 0.0332 2.8028
0.0200 2.4351 0.0835 2.4351
0.0300 2.0371 0.0464 2.0371
0.0400 2.9596 0.1131 2.9596
0.0500 2.5307 0.0978 2.5307
0.0600 2.3622 0.1383 2.3622
0.0700 2.3749 0.3004 2.3749
0.0800 2.5876 0.0137 2.5876
0.0900 2.6812 0.1791 2.6812
0.1000 2.7411 0.3836 2.7411
0.1100 2.4845 0.0874 2.4845
0.1200 2.6613 0.1036 2.6613
0.1300 2.8227 0.0056 2.8227
0.1400 2.6107 0.0639 2.6107
0.1500 2.6841 0.1992 2.6841
0.1600 2.9512 0.4235 2.9512
0.1700 2.9468 0.1129 2.9468
0.1800 2.7786 0.1075 2.7786
0.1900 2.7271 0.0518 2.7271
0.2000 2.8834 0.0047 2.8834
0.2099 2.6684 0.0900 2.6684
0.2199 2.6078 0.2410 2.6078
0.2299 2.3736 0.0314 2.3736
0.2399 2.4811 0.1607 2.4811
0.2499 2.9147 0.0140 2.9147
0.2599 2.7747 0.0034 2.7747
0.2699 2.3598 0.3081 2.3598
0.2799 2.6936 0.0055 2.6936
0.2899 2.7462 0.0049 2.7462
0.2999 2.2647 0.0050 2.2647
0.3099 2.3223 0.0051 2.3223
0.3199 2.7051 0.0032 2.7051
0.3299 2.5874 0.1317 2.5874
0.3399 2.6613 0.0051 2.6613
0.3499 2.5036 0.3988 2.5036
0.3599 2.5254 0.0041 2.5254
0.3699 2.6108 0.4508 2.6108
0.3799 2.3283 0.3826 2.3283
0.3899 2.2323 0.3040 2.2323
0.3999 2.5985 0.1502 2.5985
0.4099 2.3405 0.1698 2.3405
0.4199 2.5126 0.0515 2.5126
0.4299 2.7055 0.2897 2.7055
0.4399 2.3880 0.2214 2.3880
0.4499 2.8011 0.2047 2.8011
0.4599 2.7363 1.4389 2.7363
0.4699 2.7005 0.1036 2.7005
0.4799 2.5203 0.4776 2.5203
0.4899 2.6918 0.0072 2.6918
0.4999 2.1691 0.2463 2.1691
0.5099 2.5232 0.4508 2.5232
0.5199 2.6239 0.0065 2.6239
0.5299 2.7583 0.0034 2.7583
0.5399 2.6172 0.3460 2.6172
0.5499 2.5213 0.0034 2.5213
0.5599 2.8008 0.0050 2.8008
0.5699 2.2338 0.0722 2.2338
0.5799 2.3621 0.0908 2.3621
0.5899 2.6429 0.1654 2.6429
0.5999 2.7100 0.3481 2.7100
0.6098 2.4549 0.2343 2.4549
0.6198 2.5265 0.1562 2.5265
0.6298 2.6211 0.1392 2.6211
0.6398 2.5976 0.0812 2.5976
0.6498 2.5754 0.2343 2.5754
0.6598 2.3090 0.0054 2.3090
0.6698 2.0198 0.3593 2.0198
0.6798 1.7184 0.3876 1.7184
0.6898 2.0325 0.0646 2.0325
0.6998 1.5469 0.0049 1.5469
0.7098 1.9723 0.0805 1.9723
0.7198 2.3194 0.1865 2.3194
0.7298 1.7599 0.2526 1.7599
0.7398 1.9582 0.1215 1.9582
0.7498 2.0414 0.1886 2.0414
0.7598 1.7110 0.2239 1.7110
0.7698 1.9692 0.0043 1.9692
0.7798 2.2243 0.3269 2.2243
0.7898 2.2213 0.2312 2.2213
0.7998 2.0030 0.2640 2.0030
0.8098 2.2175 0.0051 2.2175
0.8198 1.9854 0.0052 1.9854
0.8298 1.7371 0.0518 1.7371
0.8398 1.9361 0.0434 1.9361
0.8498 2.0987 0.0631 2.0987
0.8598 2.1930 0.0314 2.1930
0.8698 2.1623 0.2623 2.1623
0.8798 1.3627 0.3836 1.3627
0.8898 0.8806 0.0064 0.8806
0.8998 0.8939 0.0458 0.8939
0.9098 0.8994 0.0631 0.8994
0.9198 1.2697 0.0224 1.2697
0.9298 0.8057 0.0841 0.8057
0.9398 0.8411 0.3269 0.8411
0.9498 1.3538 0.1183 1.3538
0.9598 1.6376 0.1812 1.6376
0.9698 0.9078 0.0137 0.9078
