-49.9847 0.0008 0.0008 -0.0103
-49.9597 0.0001 0.0001 -0.0010
-49.9347 -0.0002 -0.0002 0.0104
-49.9097 -0.0001 -0.0001 0.0019
-49.8847 0.0003 0.0003 0.0013
-49.8597 0.0007 0.0007 0.0030
-49.8347 0.0008 0.0008 0.0007
-49.8097 0.0003 0.0003 0.0004
-49.7847 -0.0005 -0.0005 -0.0063
-49.7597 -0.0014 -0.0014 -0.0031
-49.7347 -0.0020 -0.0020 -0.0000
-49.7097 -0.0021 -0.0021 -0.0047
-49.6847 -0.0018 -0.0018 0.0012
-49.6597 -0.0013 -0.0013 0.0029
-49.6347 -0.0010 -0.0010 -0.0015
-49.6097 -0.0012 -0.0012 -0.0001
-49.5847 -0.0019 -0.0019 -0.0019
-49.5597 -0.0030 -0.0030 -0.0007
-49.5347 -0.0040 -0.0040 0.0025
-49.5097 -0.0048 -0.0048 -0.0001
-49.4847 -0.0050 -0.0050 0.0033
-49.4597 -0.0047 -0.0047 0.0053
-49.4347 -0.0040 -0.0040 -0.0006
-49.4097 -0.0032 -0.0032 -0.0031
-49.3847 -0.0025 -0.0025 -0.0028
-49.3597 -0.0021 -0.0021 0.0002
-49.3347 -0.0019 -0.0019 0.0013
-49.3097 -0.0018 -0.0018 -0.0017
-49.2847 -0.0016 -0.0016 0.0002
-49.2597 -0.0014 -0.0014 0.0026
-49.2347 -0.0010 -0.0010 0.0034
-49.2097 -0.0005 -0.0005 0.0033
-49.1847 0.0000 0.0000 -0.0004
-49.1597 0.0005 0.0005 -0.0002
-49.1347 0.0008 0.0008 0.0007
-49.1097 0.0009 0.0009 -0.0026
-49.0847 0.0009 0.0009 -0.0036
-49.0597 0.0005 0.0005 -0.0003
-49.0347 -0.0002 -0.0002 0.0009
-49.0097 -0.0013 -0.0013 0.0005
-48.9847 -0.0025 -0.0025 0.0043
-48.9597 -0.0038 -0.0038 -0.0009
-48.9347 -0.0049 -0.0049 -0.0081
-48.9097 -0.0055 -0.0055 -0.0004
-48.8847 -0.0054 -0.0054 -0.0004
-48.8597 -0.0044 -0.0044 -0.0086
-48.8347 -0.0028 -0.0028 -0.0036
-48.8097 -0.0007 -0.0007 0.0017
-48.7847 0.0015 0.0015 0.0022
-48.7597 0.0032 0.0032 0.0059
-48.7347 0.0040 0.0040 0.0053
-48.7097 0.0037 0.0037 0.0000
-48.6847 0.0024 0.0024 -0.0009
-48.6597 0.0005 0.0005 -0.0002
-48.6347 -0.0017 -0.0017 -0.0018
-48.6097 -0.0034 -0.0034 0.0013
-48.5847 -0.0041 -0.0041 -0.0018
-48.5597 -0.0039 -0.0039 -0.0098
-48.5347 -0.0027 -0.0027 -0.0019
-48.5097 -0.0010 -0.0010 0.0006
-48.4847 0.0005 0.0005 -0.0036
-48.4597 0.0014 0.0014 0.0030
-48.4347 0.0016 0.0016 0.0006
-48.4097 0.0010 0.0010 -0.0017
-48.3847 0.0001 0.0001 0.0024
-48.3597 -0.0007 -0.0007 -0.0034
-48.3347 -0.0009 -0.0009 -0.0028
-48.3097 -0.0006 -0.0006 0.0041
-48.2847 0.0001 0.0001 -0.0018
-48.2597 0.0008 0.0008 -0.0040
-48.2347 0.0011 0.0011 0.0020
-48.2097 0.0006 0.0006 -0.0013
-48.1847 -0.0007 -0.0007 -0.0036
-48.1597 -0.0024 -0.0024 -0.0004
-48.1347 -0.0042 -0.0042 -0.0037
-48.1097 -0.0055 -0.0055 -0.0053
-48.0847 -0.0059 -0.0059 0.0001
-48.0597 -0.0053 -0.0053 0.0018
-48.0347 -0.0036 -0.0036 -0.0007
-48.0097 -0.0012 -0.0012 -0.0012
-47.9847 0.0014 0.0014 -0.0028
-47.9597 0.0037 0.0037 -0.0027
-47.9347 0.0051 0.0051 0.0008
-47.9097 0.0053 0.0053 -0.0007
-47.8847 0.0043 0.0043 -0.0008
-47.8597 0.0024 0.0024 0.0014
-47.8347 0.0000 0.0000 -0.0002
-47.8097 -0.0020 -0.0020 0.0021
-47.7847 -0.0031 -0.0031 0.0010
-47.7597 -0.0029 -0.0029 -0.0020
-47.7347 -0.0015 -0.0015 -0.0016
-47.7097 0.0005 0.0005 -0.0026
-47.6847 0.0023 0.0023 -0.0015
-47.6597 0.0032 0.0032 -0.0027
-47.6347 0.0028 0.0028 -0.0020
-47.6097 0.0012 0.0012 -0.0023
-47.5847 -0.0009 -0.0009 -0.0051
-47.5597 -0.0026 -0.0026 -0.0006
-47.5347 -0.0032 -0.0032 -0.0011
-47.5097 -0.0025 -0.0025 -0.0015
-47.4847 -0.0008 -0.0008 0.0032
-47.4597 0.0010 0.0010 0.0021
-47.4347 0.0022 0.0022 0.0045
