LECROYWM813Zi	51496	Waveform
Segments	1	SegmentSize	4002
Segment	TrigTime	TimeSinceSegment1
#1	30-Nov-2018 17:17:18	0                 
Time	Ampl
-5.001406e-008	0.0168213
-4.998906e-008	0.0351563
-4.996406e-008	0.0227051
-4.993906e-008	0.0140625
-4.991406e-008	0.0255615
-4.988906e-008	0.0219482
-4.986406e-008	0.0192139
-4.983906e-008	0.0305908
-4.981406e-008	0.0275147
-4.978906e-008	0.0206299
-4.976406e-008	0.0227539
-4.973906e-008	0.0196533
-4.971406e-008	0.02771
-4.968906e-008	0.0323242
-4.966406e-008	0.0283936
-4.963906e-008	0.0358154
-4.961406e-008	0.0272949
-4.958906e-008	0.016626
-4.956406e-008	0.0217529
-4.953906e-008	0.017749
-4.951406e-008	0.0126465
-4.948906e-008	0.018335
-4.946406e-008	0.0329834
-4.943906e-008	0.0348633
-4.941406e-008	0.020166
-4.938906e-008	0.0213379
-4.936406e-008	0.0220459
-4.933906e-008	0.0261475
-4.931406e-008	0.0389649
-4.928906e-008	0.0229492
-4.926406e-008	0.0229981
-4.923906e-008	0.0388916
-4.921406e-008	0.0205566
-4.918906e-008	0.013794
-4.916406e-008	0.0264649
-4.913906e-008	0.0269531
-4.911406e-008	0.013208
-4.908906e-008	0.0065918
-4.906406e-008	0.0315674
-4.903906e-008	0.0371094
-4.901406e-008	0.013916
-4.898906e-008	0.019751
-4.896406e-008	0.0320068
-4.893906e-008	0.027832
-4.891406e-008	0.0201172
-4.888906e-008	0.0113525
-4.886406e-008	0.0206299
-4.883906e-008	0.0283203
-4.881406e-008	0.0214356
-4.878906e-008	0.0262451
-4.876406e-008	0.0236816
-4.873906e-008	0.013916
-4.871406e-008	0.0204102
-4.868906e-008	0.0265625
-4.866406e-008	0.0265869
-4.863906e-008	0.0261475
-4.861406e-008	0.0200928
-4.858906e-008	0.0204102
-4.856406e-008	0.0293457
-4.853906e-008	0.0317383
-4.851406e-008	0.0344727
-4.848906e-008	0.0299316
-4.846406e-008	0.0191162
-4.843906e-008	0.0196533
-4.841406e-008	0.0194092
-4.838906e-008	0.0264649
-4.836406e-008	0.0336426
-4.833906e-008	0.0220947
-4.831406e-008	0.0141602
-4.828906e-008	0.0182129
-4.826406e-008	0.0295899
-4.823906e-008	0.0311279
-4.821406e-008	0.0177979
-4.818906e-008	0.0129395
-4.816406e-008	0.0217285
-4.813906e-008	0.0326172
-4.811406e-008	0.0260742
-4.808906e-008	0.0143066
-4.806406e-008	0.0237793
-4.803906e-008	0.0296875
-4.801406e-008	0.0142334
-4.798906e-008	0.00837403
-4.796406e-008	0.0205322
-4.793906e-008	0.0192871
-4.791406e-008	0.0125
-4.788906e-008	0.0175537
-4.786406e-008	0.0142578
-4.783906e-008	0.0146729
-4.781406e-008	0.0207275
-4.778906e-008	0.018457
-4.776406e-008	0.0262207
-4.773906e-008	0.0236084
-4.771406e-008	0.014502
-4.768906e-008	0.0221191
-4.766406e-008	0.026709
-4.763906e-008	0.0317627
-4.761406e-008	0.0266846
-4.758906e-008	0.0181885
-4.756406e-008	0.0256592
-4.753906e-008	0.027002
-4.751406e-008	0.026294
-4.748906e-008	0.0243164
-4.746406e-008	0.0198731
-4.743906e-008	0.0178223
-4.741406e-008	0.0162109
-4.738906e-008	0.0219727
-4.736406e-008	0.0268066
-4.733906e-008	0.0272705
-4.731406e-008	0.019043
-4.728906e-008	0.0169434
-4.726406e-008	0.0318359
-4.723906e-008	0.029541
-4.721406e-008	0.0198242
-4.718906e-008	0.0244141
-4.716406e-008	0.0265137
-4.713906e-008	0.0227051
-4.711406e-008	0.0180176
-4.708906e-008	0.0144531
-4.706406e-008	0.0220215
-4.703906e-008	0.0357422
-4.701406e-008	0.0297119
-4.698906e-008	0.0196045
-4.696406e-008	0.0243897
-4.693906e-008	0.0215088
-4.691406e-008	0.0268311
-4.688906e-008	0.0345947
-4.686406e-008	0.0214356
-4.683906e-008	0.021875
-4.681406e-008	0.0231445
-4.678906e-008	0.018042
-4.676406e-008	0.0234863
-4.673906e-008	0.0131836
-4.671406e-008	0.0153076
-4.668906e-008	0.0293457
-4.666406e-008	0.0185303
-4.663906e-008	0.0157959
-4.661406e-008	0.0190918
-4.658906e-008	0.0149658
-4.656406e-008	0.0249268
-4.653906e-008	0.0315186
-4.651406e-008	0.0209473
-4.648906e-008	0.0105713
-4.646406e-008	0.0142578
-4.643906e-008	0.0306397
-4.641406e-008	0.0278809
-4.638906e-008	0.0107178
-4.636406e-008	0.0186279
-4.633906e-008	0.0262451
-4.631406e-008	0.0139649
-4.628906e-008	0.00803223
-4.626406e-008	0.0191162
-4.623906e-008	0.0279053
-4.621406e-008	0.0226807
-4.618906e-008	0.0255615
-4.616406e-008	0.0246338
-4.613906e-008	0.0223877
-4.611406e-008	0.0336914
-4.608906e-008	0.024585
-4.606406e-008	0.0201904
-4.603906e-008	0.0390869
-4.601406e-008	0.0388428
-4.598906e-008	0.0282715
-4.596406e-008	0.030249
-4.593906e-008	0.0236328
-4.591406e-008	0.0131348
-4.588906e-008	0.0199219
-4.586406e-008	0.0190918
-4.583906e-008	0.0117432
-4.581406e-008	0.0170654
-4.578906e-008	0.0270752
-4.576406e-008	0.0309815
-4.573906e-008	0.0167236
-4.571406e-008	0.00556641
-4.568906e-008	0.0154053
-4.566406e-008	0.0269775
-4.563906e-008	0.0222168
-4.561406e-008	0.0160645
-4.558906e-008	0.0210693
-4.556406e-008	0.0209229
-4.553906e-008	0.0263916
-4.551406e-008	0.0279053
-4.548906e-008	0.016333
-4.546406e-008	0.0203369
-4.543906e-008	0.0241455
-4.541406e-008	0.0173584
-4.538906e-008	0.0152588
-4.536406e-008	0.0197266
-4.533906e-008	0.027002
-4.531406e-008	0.0235107
-4.528906e-008	0.0202393
-4.526406e-008	0.0309326
-4.523906e-008	0.0297119
-4.521406e-008	0.0207764
-4.518906e-008	0.0268311
-4.516406e-008	0.0205566
-4.513906e-008	0.00895997
-4.511406e-008	0.0192871
-4.508906e-008	0.022583
-4.506406e-008	0.0241455
-4.503906e-008	0.0297608
-4.501406e-008	0.0154541
-4.498906e-008	0.0179688
-4.496406e-008	0.0353516
-4.493906e-008	0.0216797
-4.491406e-008	0.0120606
-4.488906e-008	0.0272949
-4.486406e-008	0.0379395
-4.483906e-008	0.0415772
-4.481406e-008	0.037085
-4.478906e-008	0.0226318
-4.476406e-008	0.0198731
-4.473906e-008	0.0317383
-4.471406e-008	0.035791
-4.468906e-008	0.0383545
