-49.9907 -0.0041 -0.0041 0.0066
-49.9657 -0.0030 -0.0030 0.0057
-49.9407 -0.0013 -0.0013 0.0069
-49.9157 0.0002 0.0002 0.0058
-49.8907 0.0013 0.0013 0.0008
-49.8657 0.0015 0.0015 -0.0001
-49.8407 0.0010 0.0010 0.0026
-49.8157 0.0000 0.0000 0.0054
-49.7907 -0.0010 -0.0010 -0.0001
-49.7657 -0.0016 -0.0016 -0.0087
-49.7407 -0.0017 -0.0017 -0.0042
-49.7157 -0.0014 -0.0014 0.0007
-49.6907 -0.0011 -0.0011 -0.0026
-49.6657 -0.0009 -0.0009 -0.0039
-49.6407 -0.0011 -0.0011 0.0010
-49.6157 -0.0017 -0.0017 0.0075
-49.5907 -0.0023 -0.0023 0.0074
-49.5657 -0.0029 -0.0029 0.0020
-49.5407 -0.0031 -0.0031 0.0027
-49.5157 -0.0029 -0.0029 0.0067
-49.4907 -0.0026 -0.0026 0.0018
-49.4657 -0.0023 -0.0023 -0.0013
-49.4407 -0.0021 -0.0021 0.0012
-49.4157 -0.0019 -0.0019 -0.0005
-49.3907 -0.0017 -0.0017 0.0010
-49.3657 -0.0011 -0.0011 0.0039
-49.3407 -0.0000 -0.0000 0.0034
-49.3157 0.0014 0.0014 0.0035
-49.2907 0.0028 0.0028 -0.0023
-49.2657 0.0040 0.0040 -0.0019
-49.2407 0.0044 0.0044 0.0056
-49.2157 0.0039 0.0039 -0.0002
-49.1907 0.0027 0.0027 -0.0057
-49.1657 0.0011 0.0011 -0.0035
-49.1407 -0.0004 -0.0004 -0.0010
-49.1157 -0.0013 -0.0013 0.0054
-49.0907 -0.0016 -0.0016 0.0001
-49.0657 -0.0013 -0.0013 -0.0093
-49.0407 -0.0008 -0.0008 -0.0008
-49.0157 -0.0002 -0.0002 0.0023
-48.9907 0.0001 0.0001 -0.0052
-48.9657 0.0001 0.0001 -0.0027
-48.9407 0.0001 0.0001 -0.0030
-48.9157 0.0002 0.0002 -0.0057
-48.8907 0.0006 0.0006 0.0032
-48.8657 0.0012 0.0012 0.0031
-48.8407 0.0018 0.0018 0.0012
-48.8157 0.0021 0.0021 0.0076
-48.7907 0.0021 0.0021 -0.0003
-48.7657 0.0019 0.0019 -0.0071
-48.7407 0.0015 0.0015 -0.0006
-48.7157 0.0013 0.0013 -0.0002
-48.6907 0.0014 0.0014 -0.0024
-48.6657 0.0017 0.0017 -0.0030
-48.6407 0.0021 0.0021 -0.0052
-48.6157 0.0021 0.0021 -0.0004
-48.5907 0.0015 0.0015 0.0057
-48.5657 0.0004 0.0004 0.0022
-48.5407 -0.0010 -0.0010 -0.0042
-48.5157 -0.0021 -0.0021 -0.0037
-48.4907 -0.0024 -0.0024 0.0015
-48.4657 -0.0017 -0.0017 0.0011
-48.4407 -0.0003 -0.0003 -0.0010
-48.4157 0.0013 0.0013 -0.0013
-48.3907 0.0026 0.0026 -0.0001
-48.3657 0.0029 0.0029 0.0028
-48.3407 0.0023 0.0023 -0.0026
-48.3157 0.0010 0.0010 -0.0004
-48.2907 -0.0002 -0.0002 0.0082
-48.2657 -0.0009 -0.0009 0.0014
-48.2407 -0.0007 -0.0007 -0.0023
-48.2157 0.0001 0.0001 -0.0008
-48.1907 0.0011 0.0011 -0.0008
-48.1657 0.0016 0.0016 0.0022
-48.1407 0.0012 0.0012 -0.0061
-48.1157 0.0002 0.0002 -0.0139
-48.0907 -0.0012 -0.0012 -0.0048
-48.0657 -0.0021 -0.0021 0.0003
-48.0407 -0.0021 -0.0021 0.0013
-48.0157 -0.0010 -0.0010 0.0080
-47.9907 0.0007 0.0007 0.0018
-47.9657 0.0024 0.0024 -0.0059
-47.9407 0.0034 0.0034 0.0019
-47.9157 0.0035 0.0035 0.0042
-47.8907 0.0028 0.0028 0.0011
-47.8657 0.0017 0.0017 -0.0039
-47.8407 0.0008 0.0008 -0.0091
-47.8157 0.0005 0.0005 0.0003
-47.7907 0.0007 0.0007 0.0057
-47.7657 0.0010 0.0010 -0.0003
-47.7407 0.0011 0.0011 -0.0041
-47.7157 0.0004 0.0004 -0.0074
-47.6907 -0.0009 -0.0009 -0.0047
-47.6657 -0.0025 -0.0025 0.0047
-47.6407 -0.0037 -0.0037 0.0047
-47.6157 -0.0042 -0.0042 -0.0001
-47.5907 -0.0038 -0.0038 0.0058
-47.5657 -0.0029 -0.0029 0.0068
-47.5407 -0.0020 -0.0020 0.0013
-47.5157 -0.0016 -0.0016 -0.0000
-47.4907 -0.0018 -0.0018 -0.0060
-47.4657 -0.0025 -0.0025 -0.0098
-47.4407 -0.0032 -0.0032 -0.0077
-47.4157 -0.0035 -0.0035 -0.0031
-47.3907 -0.0033 -0.0033 0.0007
-47.3657 -0.0025 -0.0025 -0.0014
-47.3407 -0.0016 -0.0016 0.0023
-47.3157 -0.0010 -0.0010 0.0082
-47.2907 -0.0008 -0.0008 0.0032
-47.2657 -0.0008 -0.0008 0.0002
-47.2407 -0.0008 -0.0008 0.0053
-47.2157 -0.0004 -0.0004 0.0042
-47.1907 0.0005 0.0005 0.0024
-47.1657 0.0017 0.0017 0.0043
-47.1407 0.0027 0.0027 -0.0001
-47.1157 0.0031 0.0031 -0.0024
-47.0907 0.0026 0.0026 -0.0042
-47.0657 0.0013 0.0013 -0.0073
-47.0407 -0.0002 -0.0002 -0.0025
-47.0157 -0.0014 -0.0014 -0.0011
-46.9907 -0.0019 -0.0019 -0.0038
-46.9657 -0.0015 -0.0015 -0.0033
-46.9407 -0.0006 -0.0006 0.0002
-46.9157 0.0003 0.0003 0.0025
-46.8907 0.0008 0.0008 0.0012
-46.8657 0.0008 0.0008 0.0025
-46.8407 0.0006 0.0006 -0.0005
-46.8157 0.0004 0.0004 -0.0065
-46.7907 0.0006 0.0006 -0.0023
-46.7657 0.0013 0.0013 0.0023
-46.7407 0.0021 0.0021 -0.0023
-46.7157 0.0027 0.0027 -0.0052
-46.6907 0.0026 0.0026 -0.0030
-46.6657 0.0017 0.0017 -0.0021
-46.6407 0.0005 0.0005 0.0012
-46.6157 -0.0007 -0.0007 0.0047
-46.5907 -0.0014 -0.0014 0.0011
-46.5657 -0.0014 -0.0014 -0.0001
-46.5407 -0.0008 -0.0008 0.0030
-46.5157 -0.0002 -0.0002 -0.0008
-46.4907 0.0002 0.0002 -0.0022
-46.4657 0.0000 0.0000 0.0016
-46.4407 -0.0005 -0.0005 0.0001
-46.4157 -0.0010 -0.0010 -0.0008
-46.3907 -0.0011 -0.0011 -0.0009
-46.3657 -0.0008 -0.0008 -0.0051
-46.3407 -0.0002 -0.0002 -0.0046
-46.3157 0.0002 0.0002 -0.0000
-46.2907 0.0000 0.0000 0.0000
-46.2657 -0.0008 -0.0008 -0.0030
-46.2407 -0.0021 -0.0021 -0.0044
-46.2157 -0.0034 -0.0034 0.0022
-46.1907 -0.0040 -0.0040 0.0057
-46.1657 -0.0037 -0.0037 0.0010
-46.1407 -0.0026 -0.0026 0.0026
-46.1157 -0.0012 -0.0012 0.0012
-46.0907 0.0000 0.0000 -0.0022
-46.0657 0.0005 0.0005 0.0009
-46.0407 0.0003 0.0003 0.0007
-46.0157 -0.0002 -0.0002 -0.0006
-45.9907 -0.0005 -0.0005 -0.0040
-45.9657 -0.0002 -0.0002 -0.0037
-45.9407 0.0007 0.0007 0.0035
-45.9157 0.0019 0.0019 0.0004
-45.8907 0.0028 0.0028 -0.0040
-45.8657 0.0030 0.0030 -0.0014
-45.8407 0.0024 0.0024 -0.0038
-45.8157 0.0013 0.0013 -0.0037
-45.7907 0.0002 0.0002 -0.0009
-45.7657 -0.0003 -0.0003 -0.0030
-45.7407 -0.0001 -0.0001 0.0019
-45.7157 0.0005 0.0005 0.0059
-45.6907 0.0010 0.0010 0.0012
-45.6657 0.0009 0.0009 0.0043
-45.6407 0.0000 0.0000 0.0055
-45.6157 -0.0014 -0.0014 -0.0040
-45.5907 -0.0027 -0.0027 -0.0064
-45.5657 -0.0032 -0.0032 -0.0054
-45.5407 -0.0026 -0.0026 -0.0060
-45.5157 -0.0010 -0.0010 -0.0018
-45.4907 0.0011 0.0011 -0.0010
-45.4657 0.0028 0.0028 -0.0039
-45.4407 0.0036 0.0036 -0.0018
-45.4157 0.0032 0.0032 0.0032
-45.3907 0.0021 0.0021 0.0077
-45.3657 0.0007 0.0007 0.0061
-45.3407 -0.0004 -0.0004 0.0002
-45.3157 -0.0008 -0.0008 0.0008
-45.2907 -0.0007 -0.0007 -0.0004
-45.2657 -0.0006 -0.0006 -0.0041
-45.2407 -0.0009 -0.0009 -0.0007
-45.2157 -0.0019 -0.0019 -0.0010
-45.1907 -0.0034 -0.0034 -0.0078
-45.1657 -0.0048 -0.0048 -0.0116
-45.1407 -0.0055 -0.0055 -0.0027
-45.1157 -0.0051 -0.0051 0.0058
-45.0907 -0.0036 -0.0036 0.0022
-45.0657 -0.0014 -0.0014 -0.0022
-45.0407 0.0008 0.0008 -0.0026
-45.0157 0.0024 0.0024 0.0038
-44.9907 0.0030 0.0030 0.0055
-44.9657 0.0026 0.0026 0.0009
-44.9407 0.0015 0.0015 -0.0012
-44.9157 0.0001 0.0001 -0.0048
-44.8907 -0.0010 -0.0010 -0.0056
-44.8657 -0.0017 -0.0017 -0.0039
-44.8407 -0.0019 -0.0019 0.0005
-44.8157 -0.0018 -0.0018 0.0019
-44.7907 -0.0013 -0.0013 -0.0036
-44.7657 -0.0007 -0.0007 -0.0029
-44.7407 -0.0000 -0.0000 -0.0036
-44.7157 0.0008 0.0008 -0.0044
-44.6907 0.0016 0.0016 0.0025
-44.6657 0.0023 0.0023 -0.0026
-44.6407 0.0028 0.0028 -0.0060
-44.6157 0.0030 0.0030 0.0030
-44.5907 0.0028 0.0028 0.0009
-44.5657 0.0023 0.0023 0.0022
-44.5407 0.0014 0.0014 0.0068
-44.5157 0.0005 0.0005 -0.0022
-44.4907 -0.0005 -0.0005 -0.0013
-44.4657 -0.0012 -0.0012 0.0066
-44.4407 -0.0018 -0.0018 0.0019
-44.4157 -0.0021 -0.0021 -0.0059
-44.3907 -0.0021 -0.0021 -0.0051
-44.3657 -0.0019 -0.0019 0.0005
-44.3407 -0.0016 -0.0016 0.0007
-44.3157 -0.0013 -0.0013 -0.0011
-44.2907 -0.0011 -0.0011 -0.0041
-44.2657 -0.0010 -0.0010 -0.0059
-44.2407 -0.0011 -0.0011 -0.0030
-44.2157 -0.0013 -0.0013 -0.0020
-44.1907 -0.0013 -0.0013 -0.0001
-44.1657 -0.0010 -0.0010 -0.0028
-44.1407 -0.0005 -0.0005 -0.0063
-44.1157 0.0002 0.0002 -0.0047
-44.0907 0.0009 0.0009 -0.0049
-44.0657 0.0014 0.0014 -0.0042
-44.0407 0.0016 0.0016 -0.0065
-44.0157 0.0016 0.0016 -0.0024
-43.9907 0.0014 0.0014 0.0058
-43.9657 0.0011 0.0011 -0.0026
-43.9407 0.0008 0.0008 -0.0049
-43.9157 0.0006 0.0006 0.0075
-43.8907 0.0005 0.0005 0.0030
-43.8657 0.0005 0.0005 -0.0110
-43.8407 0.0006 0.0006 -0.0096
-43.8157 0.0011 0.0011 -0.0081
-43.7907 0.0019 0.0019 -0.0100
-43.7657 0.0030 0.0030 -0.0006
-43.7407 0.0040 0.0040 0.0000
-43.7157 0.0046 0.0046 -0.0077
-43.6907 0.0044 0.0044 -0.0050
-43.6657 0.0032 0.0032 -0.0030
-43.6407 0.0012 0.0012 -0.0056
-43.6157 -0.0010 -0.0010 -0.0032
-43.5907 -0.0027 -0.0027 -0.0001
-43.5657 -0.0033 -0.0033 -0.0006
-43.5407 -0.0025 -0.0025 0.0014
-43.5157 -0.0007 -0.0007 0.0014
-43.4907 0.0016 0.0016 -0.0006
-43.4657 0.0032 0.0032 0.0007
-43.4407 0.0036 0.0036 -0.0002
-43.4157 0.0026 0.0026 -0.0001
-43.3907 0.0006 0.0006 -0.0012
-43.3657 -0.0016 -0.0016 -0.0050
-43.3407 -0.0032 -0.0032 -0.0024
-43.3157 -0.0035 -0.0035 0.0045
-43.2907 -0.0028 -0.0028 0.0008
-43.2657 -0.0014 -0.0014 -0.0074
-43.2407 -0.0003 -0.0003 -0.0000
-43.2157 0.0002 0.0002 0.0057
-43.1907 -0.0003 -0.0003 -0.0020
-43.1657 -0.0014 -0.0014 -0.0073
-43.1407 -0.0026 -0.0026 -0.0068
-43.1157 -0.0032 -0.0032 -0.0061
-43.0907 -0.0030 -0.0030 -0.0047
-43.0657 -0.0022 -0.0022 -0.0044
-43.0407 -0.0011 -0.0011 -0.0048
-43.0157 -0.0004 -0.0004 0.0009
-42.9907 -0.0004 -0.0004 0.0009
-42.9657 -0.0009 -0.0009 -0.0017
-42.9407 -0.0015 -0.0015 0.0040
-42.9157 -0.0019 -0.0019 0.0069
-42.8907 -0.0016 -0.0016 0.0056
-42.8657 -0.0007 -0.0007 0.0063
-42.8407 0.0004 0.0004 0.0052
-42.8157 0.0013 0.0013 -0.0005
-42.7907 0.0016 0.0016 -0.0013
-42.7657 0.0013 0.0013 -0.0029
-42.7407 0.0005 0.0005 -0.0040
-42.7157 -0.0003 -0.0003 0.0035
-42.6907 -0.0008 -0.0008 0.0019
-42.6657 -0.0008 -0.0008 -0.0060
-42.6407 -0.0004 -0.0004 -0.0050
-42.6157 0.0001 0.0001 -0.0005
-42.5907 0.0003 0.0003 -0.0027
-42.5657 0.0002 0.0002 -0.0069
-42.5407 -0.0000 -0.0000 0.0001
-42.5157 -0.0001 -0.0001 0.0096
-42.4907 0.0002 0.0002 0.0075
-42.4657 0.0009 0.0009 -0.0002
-42.4407 0.0018 0.0018 0.0005
-42.4157 0.0024 0.0024 0.0064
-42.3907 0.0024 0.0024 0.0042
-42.3657 0.0016 0.0016 -0.0027
-42.3407 0.0001 0.0001 -0.0056
-42.3157 -0.0016 -0.0016 -0.0026
-42.2907 -0.0028 -0.0028 0.0001
-42.2657 -0.0033 -0.0033 -0.0010
-42.2407 -0.0027 -0.0027 0.0015
-42.2157 -0.0014 -0.0014 0.0003
-42.1907 0.0002 0.0002 -0.0054
-42.1657 0.0015 0.0015 -0.0040
-42.1407 0.0021 0.0021 -0.0041
-42.1157 0.0020 0.0020 -0.0027
-42.0907 0.0014 0.0014 -0.0001
-42.0657 0.0007 0.0007 -0.0052
-42.0407 0.0001 0.0001 -0.0051
-42.0157 0.0000 0.0000 -0.0017
-41.9907 0.0004 0.0004 -0.0006
-41.9657 0.0011 0.0011 0.0001
-41.9407 0.0018 0.0018 -0.0021
-41.9157 0.0023 0.0023 -0.0021
-41.8907 0.0025 0.0025 -0.0022
-41.8657 0.0021 0.0021 0.0002
-41.8407 0.0014 0.0014 0.0037
-41.8157 0.0003 0.0003 0.0027
-41.7907 -0.0008 -0.0008 0.0025
-41.7657 -0.0019 -0.0019 -0.0010
-41.7407 -0.0026 -0.0026 -0.0026
-41.7157 -0.0028 -0.0028 -0.0001
-41.6907 -0.0026 -0.0026 -0.0031
-41.6657 -0.0020 -0.0020 -0.0017
-41.6407 -0.0015 -0.0015 0.0025
-41.6157 -0.0013 -0.0013 0.0007
-41.5907 -0.0014 -0.0014 -0.0016
-41.5657 -0.0019 -0.0019 -0.0030
-41.5407 -0.0025 -0.0025 -0.0002
-41.5157 -0.0026 -0.0026 0.0028
-41.4907 -0.0021 -0.0021 -0.0010
-41.4657 -0.0008 -0.0008 -0.0051
-41.4407 0.0010 0.0010 -0.0033
-41.4157 0.0025 0.0025 0.0036
-41.3907 0.0033 0.0033 0.0042
-41.3657 0.0028 0.0028 -0.0005
-41.3407 0.0010 0.0010 -0.0002
-41.3157 -0.0017 -0.0017 -0.0008
-41.2907 -0.0046 -0.0046 -0.0028
-41.2657 -0.0069 -0.0069 -0.0019
-41.2407 -0.0078 -0.0078 -0.0049
-41.2157 -0.0073 -0.0073 -0.0091
-41.1907 -0.0055 -0.0055 -0.0037
-41.1657 -0.0032 -0.0032 0.0040
-41.1407 -0.0009 -0.0009 0.0028
-41.1157 0.0007 0.0007 0.0044
-41.0907 0.0014 0.0014 0.0074
-41.0657 0.0013 0.0013 0.0023
-41.0407 0.0007 0.0007 -0.0006
-41.0157 0.0001 0.0001 -0.0036
-40.9907 -0.0004 -0.0004 -0.0061
-40.9657 -0.0006 -0.0006 -0.0037
-40.9407 -0.0004 -0.0004 -0.0014
-40.9157 -0.0001 -0.0001 0.0047
-40.8907 0.0002 0.0002 0.0062
-40.8657 0.0004 0.0004 0.0033
-40.8407 0.0002 0.0002 0.0078
-40.8157 -0.0003 -0.0003 0.0061
-40.7907 -0.0012 -0.0012 -0.0021
-40.7657 -0.0024 -0.0024 0.0001
-40.7407 -0.0036 -0.0036 0.0048
-40.7157 -0.0047 -0.0047 -0.0027
-40.6907 -0.0052 -0.0052 -0.0083
-40.6657 -0.0050 -0.0050 0.0025
-40.6407 -0.0042 -0.0042 0.0057
-40.6157 -0.0030 -0.0030 -0.0017
-40.5907 -0.0017 -0.0017 0.0019
-40.5657 -0.0008 -0.0008 0.0063
-40.5407 -0.0005 -0.0005 0.0024
-40.5157 -0.0006 -0.0006 -0.0008
-40.4907 -0.0009 -0.0009 -0.0008
-40.4657 -0.0010 -0.0010 0.0018
-40.4407 -0.0007 -0.0007 0.0022
-40.4157 0.0000 0.0000 -0.0006
-40.3907 0.0008 0.0008 0.0048
-40.3657 0.0012 0.0012 0.0061
-40.3407 0.0007 0.0007 -0.0039
-40.3157 -0.0006 -0.0006 -0.0023
-40.2907 -0.0025 -0.0025 0.0019
-40.2657 -0.0044 -0.0044 -0.0011
