# LECROYWM813Zi	51496	Waveform
# Segments	1	SegmentSize	4002
# Segment	TrigTime	TimeSinceSegment1
# #1	30-Nov-2018 17:10:48	0                 
# Time	Ampl
-5.000357e-008	0.0262207
-4.997857e-008	0.0349854
-4.995357e-008	0.0333008
-4.992857e-008	0.0198486
-4.990357e-008	0.0166748
-4.987857e-008	0.0179443
-4.985357e-008	0.0173096
-4.982857e-008	0.0221436
-4.980357e-008	0.0256836
-4.977857e-008	0.0276611
-4.975357e-008	0.0192383
-4.972857e-008	0.0102539
-4.970357e-008	0.0192627
-4.967857e-008	0.0276123
-4.965357e-008	0.0283447
-4.962857e-008	0.0245117
-4.960357e-008	0.0164551
-4.957857e-008	0.0187988
-4.955357e-008	0.0227539
-4.952857e-008	0.0204834
-4.950357e-008	0.0291748
-4.947857e-008	0.0376709
-4.945357e-008	0.0300293
-4.942857e-008	0.018335
-4.940357e-008	0.0117676
-4.937857e-008	0.0152588
-4.935357e-008	0.0182861
-4.932857e-008	0.0128906
-4.930357e-008	0.0174316
-4.927857e-008	0.0256836
-4.925357e-008	0.0308838
-4.922857e-008	0.0319092
-4.920357e-008	0.0123047
-4.917857e-008	0.00773927
-4.915357e-008	0.0207764
-4.912857e-008	0.0145752
-4.910357e-008	0.0199707
-4.907857e-008	0.0279785
-4.905357e-008	0.00996095
-4.902857e-008	0.00148927
-4.900357e-008	0.0130371
-4.897857e-008	0.0209473
-4.895357e-008	0.0169434
-4.892857e-008	0.0151611
-4.890357e-008	0.0188721
-4.887857e-008	0.0160889
-4.885357e-008	0.0140869
-4.882857e-008	0.0109863
-4.880357e-008	0.0151123
-4.877857e-008	0.0325928
-4.875357e-008	0.0282227
-4.872857e-008	0.0201416
-4.870357e-008	0.0292481
-4.867857e-008	0.0240723
-4.865357e-008	0.0203857
-4.862857e-008	0.0286377
-4.860357e-008	0.0285156
-4.857857e-008	0.0205566
-4.855357e-008	0.0110352
-4.852857e-008	0.00385743
-4.850357e-008	0.00795899
-4.847857e-008	0.022583
-4.845357e-008	0.02146
-4.842857e-008	0.0150391
-4.840357e-008	0.0280762
-4.837857e-008	0.0291016
-4.835357e-008	0.00734864
-4.832857e-008	-0.000195305
-4.830357e-008	0.0156494
-4.827857e-008	0.0249512
-4.825357e-008	0.0199951
-4.822857e-008	0.0177979
-4.820357e-008	0.0244385
-4.817857e-008	0.0331055
-4.815357e-008	0.0292969
-4.812857e-008	0.0216065
-4.810357e-008	0.0256348
-4.807857e-008	0.0237549
-4.805357e-008	0.0201172
-4.802857e-008	0.0267578
-4.800357e-008	0.0230469
-4.797857e-008	0.0184082
-4.795357e-008	0.0230469
-4.792857e-008	0.021875
-4.790357e-008	0.0219971
-4.787857e-008	0.0233399
-4.785357e-008	0.0182617
-4.782857e-008	0.0148682
-4.780357e-008	0.0252197
-4.777857e-008	0.0312744
-4.775357e-008	0.0130127
-4.772857e-008	0.00629884
-4.770357e-008	0.0122803
-4.767857e-008	0.0144775
-4.765357e-008	0.030249
-4.762857e-008	0.0278809
-4.760357e-008	0.0211182
-4.757857e-008	0.0368408
-4.755357e-008	0.0315918
-4.752857e-008	0.0222412
-4.750357e-008	0.0167725
-4.747857e-008	0.00690919
-4.745357e-008	0.0228516
-4.742857e-008	0.0303711
-4.740357e-008	0.0176514
-4.737857e-008	0.0164307
-4.735357e-008	0.0148438
-4.732857e-008	0.0126709
-4.730357e-008	0.0201904
-4.727857e-008	0.0232178
-4.725357e-008	0.00405274
-4.722857e-008	-0.00634765
-4.720357e-008	0.0156738
-4.717857e-008	0.0234375
-4.715357e-008	0.0181397
-4.712857e-008	0.0223877
-4.710357e-008	0.0186035
-4.707857e-008	0.0178223
-4.705357e-008	0.0247559
-4.702857e-008	0.0244629
-4.700357e-008	0.0218994
-4.697857e-008	0.0297363
-4.695357e-008	0.0315186
-4.692857e-008	0.0179443
-4.690357e-008	0.0156982
-4.687857e-008	0.0224609
-4.685357e-008	0.0224121
-4.682857e-008	0.0166992
-4.680357e-008	0.0234619
-4.677857e-008	0.0383057
-4.675357e-008	0.0185791
-4.672857e-008	0.00712891
-4.670357e-008	0.0313477
-4.667857e-008	0.0283936
-4.665357e-008	0.0152832
-4.662857e-008	0.013501
-4.660357e-008	0.0213379
-4.657857e-008	0.0383789
-4.655357e-008	0.0168701
-4.652857e-008	0.00681153
-4.650357e-008	0.0242676
-4.647857e-008	0.0123047
-4.645357e-008	0.0216065
-4.642857e-008	0.0302002
-4.640357e-008	0.017334
-4.637857e-008	0.0272461
-4.635357e-008	0.0209473
-4.632857e-008	0.0175049
-4.630357e-008	0.03396
-4.627857e-008	0.0252686
-4.625357e-008	0.0155518
-4.622857e-008	0.0239258
-4.620357e-008	0.0284668
-4.617857e-008	0.0230957
-4.615357e-008	0.0116455
-4.612857e-008	0.0106201
-4.610357e-008	0.0205078
-4.607857e-008	0.0190674
-4.605357e-008	0.0207275
-4.602857e-008	0.0241455
-4.600357e-008	0.0202393
-4.597857e-008	0.0274902
-4.595357e-008	0.0213623
-4.592857e-008	0.0128906
-4.590357e-008	0.0226807
-4.587857e-008	0.0200195
-4.585357e-008	0.0169434
-4.582857e-008	0.0141357
-4.580357e-008	0.012793
-4.577857e-008	0.0320557
-4.575357e-008	0.027417
-4.572857e-008	0.00307618
-4.570357e-008	0.0161377
-4.567857e-008	0.0319824
-4.565357e-008	0.0192383
-4.562857e-008	0.0165527
-4.560357e-008	0.0279541
-4.557857e-008	0.0245606
-4.555357e-008	0.012085
-4.552857e-008	0.0191406
-4.550357e-008	0.0303223
-4.547857e-008	0.0197998
-4.545357e-008	0.0112061
-4.542857e-008	0.0196045
-4.540357e-008	0.0317871
-4.537857e-008	0.0274414
-4.535357e-008	0.0125732
-4.532857e-008	0.0130371
-4.530357e-008	0.016626
-4.527857e-008	0.0197998
-4.525357e-008	0.0286865
-4.522857e-008	0.0279297
-4.520357e-008	0.0248779
-4.517857e-008	0.0277344
-4.515357e-008	0.0278809
-4.512857e-008	0.0136963
-4.510357e-008	0.00273438
-4.507857e-008	0.0221191
-4.505357e-008	0.0307373
-4.502857e-008	0.0162354
-4.500357e-008	0.025
-4.497857e-008	0.0311524
-4.495357e-008	0.0122315
-4.492857e-008	0.00888673
-4.490357e-008	0.0147705
-4.487857e-008	0.0152588
-4.485357e-008	0.0206055
-4.482857e-008	0.0223145
-4.480357e-008	0.0335938
-4.477857e-008	0.0390381
-4.475357e-008	0.0168945
-4.472857e-008	0.00671387
-4.470357e-008	0.0124024
-4.467857e-008	0.0159668
-4.465357e-008	0.0194336
-4.462857e-008	0.018457
-4.460357e-008	0.0133789
-4.457857e-008	0.0110107
-4.455357e-008	0.0170654
-4.452857e-008	0.0256592
-4.450357e-008	0.030957
-4.447857e-008	0.0187988
-4.445357e-008	0.00878907
-4.442857e-008	0.0249756
-4.440357e-008	0.028125
-4.437857e-008	0.0188721
-4.435357e-008	0.00681153
-4.432857e-008	0.00510255
-4.430357e-008	0.028418
-4.427857e-008	0.0215576
-4.425357e-008	0.00583497
-4.422857e-008	0.0178711
-4.420357e-008	0.0213623
-4.417857e-008	0.0234863
-4.415357e-008	0.029541
-4.412857e-008	0.0240479
-4.410357e-008	0.0165527
-4.407857e-008	0.0182617
-4.405357e-008	0.0204834
-4.402857e-008	0.0141113
-4.400357e-008	0.0123291
-4.397857e-008	0.0181885
-4.395357e-008	0.0156494
-4.392857e-008	0.0122315
-4.390357e-008	0.0178711
-4.387857e-008	0.0201904
-4.385357e-008	0.0217285
-4.382857e-008	0.0217529
-4.380357e-008	0.0225342
-4.377857e-008	0.0211182
-4.375357e-008	0.0158936
-4.372857e-008	0.0292481
-4.370357e-008	0.0367432
-4.367857e-008	0.0276856
-4.365357e-008	0.0213623
-4.362857e-008	0.01521
-4.360357e-008	0.0168213
-4.357857e-008	0.0174805
-4.355357e-008	0.0182861
-4.352857e-008	0.0240479
-4.350357e-008	0.0253418
-4.347857e-008	0.027002
-4.345357e-008	0.0273193
-4.342857e-008	0.0269043
-4.340357e-008	0.0281983
-4.337857e-008	0.0238525
-4.335357e-008	0.014502
-4.332857e-008	0.0163818
-4.330357e-008	0.0193115
-4.327857e-008	0.0112549
-4.325357e-008	0.0145264
-4.322857e-008	0.0217285
-4.320357e-008	0.0245606
-4.317857e-008	0.032666
-4.315357e-008	0.0318848
-4.312857e-008	0.0206055
-4.310357e-008	0.0151611
-4.307857e-008	0.0208984
-4.305357e-008	0.0264893
