LECROYWM813Zi	51496	Waveform
Segments	1	SegmentSize	4002
Segment	TrigTime	TimeSinceSegment1
#1	30-Nov-2018 17:26:15	0                 
Time	Ampl
-5.001546e-008	-0.00515136
-4.999046e-008	-0.00787353
-4.996546e-008	-0.00374755
-4.994046e-008	-0.00153808
-4.991546e-008	-0.00350341
-4.989046e-008	-0.0060913
-4.986546e-008	-0.00614013
-4.984046e-008	-0.00563964
-4.981546e-008	-0.00264892
-4.979046e-008	0.00318604
-4.976546e-008	0.00593262
-4.974046e-008	0.000366215
-4.971546e-008	-0.0043457
-4.969046e-008	-0.000317379
-4.966546e-008	-0.00177002
-4.964046e-008	-0.00895996
-4.961546e-008	-0.00509033
-4.959046e-008	0.000830082
-4.956546e-008	-0.000268551
-4.954046e-008	0.00354004
-4.951546e-008	0.00573731
-4.949046e-008	-0.000537106
-4.946546e-008	-0.00134277
-4.944046e-008	-0.00180664
-4.941546e-008	-0.00847168
-4.939046e-008	-0.00554199
-4.936546e-008	0.00161133
-4.934046e-008	-0.000427242
-4.931546e-008	-0.00198974
-4.929046e-008	0.00168457
-4.926546e-008	3.66248e-005
-4.924046e-008	-0.00604248
-4.921546e-008	-0.00490722
-4.919046e-008	-0.00255127
-4.916546e-008	0.000415043
-4.914046e-008	0.00579834
-4.911546e-008	0.00240479
-4.909046e-008	-0.000659176
-4.906546e-008	0.00349121
-4.904046e-008	0.0046875
-4.901546e-008	0.00222168
-4.899046e-008	0.00239258
-4.896546e-008	0.00417481
-4.894046e-008	0.00334473
-4.891546e-008	0.0038086
-4.889046e-008	0.00405274
-4.886546e-008	-0.00177002
-4.884046e-008	-0.00577392
-4.881546e-008	-0.00217285
-4.879046e-008	0.00262452
-4.876546e-008	0.0038208
-4.874046e-008	0.00164795
-4.871546e-008	0.00115967
-4.869046e-008	0.00469971
-4.866546e-008	0.00692139
-4.864046e-008	0.000732426
-4.861546e-008	-0.00439453
-4.859046e-008	0.00264893
-4.856546e-008	0.00396729
-4.854046e-008	0.00104981
-4.851546e-008	0.00375977
-4.849046e-008	0.00170899
-4.846546e-008	0.00350342
-4.844046e-008	0.0017334
-4.841546e-008	-0.00704345
-4.839046e-008	-0.00433349
-4.836546e-008	-0.00179443
-4.834046e-008	-0.00368652
-4.831546e-008	-0.00449218
-4.829046e-008	-0.00124511
-4.826546e-008	0.0048462
-4.824046e-008	0.000585941
-4.821546e-008	-0.00144043
-4.819046e-008	0.00297852
-4.816546e-008	0.00150147
-4.814046e-008	-0.00233154
-4.811546e-008	-0.00189209
-4.809046e-008	0.00213623
-4.806546e-008	0.00487061
-4.804046e-008	0.00600586
-4.801546e-008	0.00192871
-4.799046e-008	-0.00119629
-4.796546e-008	-0.000598141
-4.794046e-008	-0.00218505
-4.791546e-008	-7.32385e-005
-4.789046e-008	-0.00305175
-4.786546e-008	-0.00510254
-4.784046e-008	0.00227051
-4.781546e-008	-0.00101318
-4.779046e-008	-0.00366211
-4.776546e-008	-0.000769039
-4.774046e-008	-0.00722656
-4.771546e-008	-0.00893554
-4.769046e-008	-0.00206298
-4.766546e-008	0.00339356
-4.764046e-008	0.00279541
-4.761546e-008	-1.22033e-005
-4.759046e-008	0.00042725
-4.756546e-008	-0.00435791
-4.754046e-008	-0.00925293
-4.751546e-008	-0.00158691
-4.749046e-008	0.00590821
-4.746546e-008	-0.00101318
-4.744046e-008	-0.00737304
-4.741546e-008	-0.00159912
-4.739046e-008	0.00209961
-4.736546e-008	0.000378422
-4.734046e-008	0.0038208
-4.731546e-008	0.0069458
-4.729046e-008	0.00703125
-4.726546e-008	0.00883789
-4.724046e-008	0.0015625
-4.721546e-008	-0.00688476
-4.719046e-008	-0.0027832
-4.716546e-008	-2.44103e-005
-4.714046e-008	-0.00334472
-4.711546e-008	-0.00439453
-4.709046e-008	-0.00247802
-4.706546e-008	-0.00510254
-4.704046e-008	-0.00881347
-4.701546e-008	-0.00511474
-4.699046e-008	-0.000512692
-4.696546e-008	0.000830082
-4.694046e-008	-0.000744625
-4.691546e-008	-0.00419922
-4.689046e-008	-0.00332031
-4.686546e-008	0.00180664
-4.684046e-008	0.00100098
-4.681546e-008	-0.00433349
-4.679046e-008	-0.00489502
-4.676546e-008	-0.00393066
-4.674046e-008	0.000939945
-4.671546e-008	0.00576172
-4.669046e-008	0.00264893
-4.666546e-008	0.00267334
-4.664046e-008	-0.000207516
-4.661546e-008	-0.0088623
-4.659046e-008	-0.00499267
-4.656546e-008	0.00187989
-4.654046e-008	-0.000585934
-4.651546e-008	-0.00192871
-4.649046e-008	0.000610355
-4.646546e-008	-0.000292965
-4.644046e-008	-0.00169677
-4.641546e-008	0.00239258
-4.639046e-008	0.00507813
-4.636546e-008	0.00119629
-4.634046e-008	-0.00463867
-4.631546e-008	-0.00241699
-4.629046e-008	0.00357666
-4.626546e-008	0.00244141
-4.624046e-008	-0.00545654
-4.621546e-008	-0.0128784
-4.619046e-008	-0.00748291
-4.616546e-008	-0.000927731
-4.614046e-008	-0.00385742
-4.611546e-008	-0.000427242
-4.609046e-008	0.003125
-4.606546e-008	0.000146488
-4.604046e-008	0.000708012
-4.601546e-008	-0.00144043
-4.599046e-008	-0.00234375
-4.596546e-008	0.00126953
-4.594046e-008	-0.00207519
-4.591546e-008	-0.00411377
-4.589046e-008	-0.00183105
-4.586546e-008	-0.0022705
-4.584046e-008	0.000976566
-4.581546e-008	0.00369873
-4.579046e-008	0.000451664
-4.576546e-008	0.000207523
-4.574046e-008	0.000585941
-4.571546e-008	-0.00214843
-4.569046e-008	-0.00175781
-4.566546e-008	-0.00201416
-4.564046e-008	-0.0048706
-4.561546e-008	-0.00224609
-4.559046e-008	0.00303955
-4.556546e-008	9.766e-005
-4.554046e-008	-0.00716552
-4.551546e-008	-0.00595703
-4.549046e-008	0.00174561
-4.546546e-008	0.00574952
-4.544046e-008	0.00239258
-4.541546e-008	-0.00279541
-4.539046e-008	-0.00291748
-4.536546e-008	-0.00482177
-4.534046e-008	-0.00599365
-4.531546e-008	0.00186768
-4.529046e-008	0.00278321
-4.526546e-008	-0.00324707
-4.524046e-008	-0.00126953
-4.521546e-008	-0.000756832
-4.519046e-008	-0.00303955
-4.516546e-008	-0.00155029
-4.514046e-008	-0.00380859
-4.511546e-008	-0.0017456
-4.509046e-008	0.00571289
-4.506546e-008	0.00504151
-4.504046e-008	0.00180664
-4.501546e-008	-0.00236816
-4.499046e-008	-0.00552978
-4.496546e-008	-0.00150146
-4.494046e-008	0.00343018
-4.491546e-008	0.00511475
-4.489046e-008	0.00101319
-4.486546e-008	-0.00310058
-4.484046e-008	-6.10314e-005
-4.481546e-008	-3.66174e-005
-4.479046e-008	0.000891117
-4.476546e-008	0.00477295
-4.474046e-008	-0.000573727
-4.471546e-008	0.0017212
-4.469046e-008	0.00737305
-4.466546e-008	-0.00161132
-4.464046e-008	-0.00520019
-4.461546e-008	-0.0038208
-4.459046e-008	-0.00443115
-4.456546e-008	0.000512699
-4.454046e-008	-0.00186767
-4.451546e-008	-0.00681152
-4.449046e-008	-0.00435791
-4.446546e-008	-0.00585937
-4.444046e-008	-0.00644531
-4.441546e-008	-0.00369873
-4.439046e-008	0.00087891
-4.436546e-008	0.00332032
-4.434046e-008	-0.00393066
-4.431546e-008	-0.00386963
-4.429046e-008	0.00189209
-4.426546e-008	0.00292969
-4.424046e-008	0.00571289
-4.421546e-008	0.00263672
-4.419046e-008	-0.00375976
-4.416546e-008	-0.00223388
-4.414046e-008	0.00267334
-4.411546e-008	0.0060669
-4.409046e-008	0.00300293
-4.406546e-008	-0.00548095
-4.404046e-008	-0.00551757
-4.401546e-008	-0.00345459
-4.399046e-008	-0.00345459
-4.396546e-008	0.000976566
-4.394046e-008	0.000354008
-4.391546e-008	-0.0010498
-4.389046e-008	0.00388184
-4.386546e-008	0.00706787
-4.384046e-008	0.00507813
-4.381546e-008	0.00357666
-4.379046e-008	0.00152588
-4.376546e-008	-0.00649414
-4.374046e-008	-0.00954589
-4.371546e-008	-0.00169677
-4.369046e-008	0.00228272
