# LECROYWM813Zi	51496	Waveform
# Segments	1	SegmentSize	4002
# Segment	TrigTime	TimeSinceSegment1
# #1	30-Nov-2018 17:25:01	0                 
# Time	Ampl
-5.002377e-008	0.032959
-4.999877e-008	0.0277344
-4.997377e-008	0.0255859
-4.994877e-008	0.0280274
-4.992377e-008	0.0204834
-4.989877e-008	0.0144043
-4.987377e-008	0.020459
-4.984877e-008	0.0196777
-4.982377e-008	0.0243408
-4.979877e-008	0.0285645
-4.977377e-008	0.0183594
-4.974877e-008	0.0162598
-4.972377e-008	0.0133789
-4.969877e-008	0.00776368
-4.967377e-008	0.0202393
-4.964877e-008	0.026001
-4.962377e-008	0.0179932
-4.959877e-008	0.0162109
-4.957377e-008	0.0206787
-4.954877e-008	0.0319336
-4.952377e-008	0.0285645
-4.949877e-008	0.0134522
-4.947377e-008	0.0108154
-4.944877e-008	0.0138428
-4.942377e-008	0.0271729
-4.939877e-008	0.0350342
-4.937377e-008	0.0313721
-4.934877e-008	0.028833
-4.932377e-008	0.0167969
-4.929877e-008	0.0186279
-4.927377e-008	0.0219238
-4.924877e-008	0.00983887
-4.922377e-008	0.0215088
-4.919877e-008	0.0289551
-4.917377e-008	0.0199463
-4.914877e-008	0.026294
-4.912377e-008	0.0238281
-4.909877e-008	0.0189941
-4.907377e-008	0.0240967
-4.904877e-008	0.018457
-4.902377e-008	0.0192627
-4.899877e-008	0.0240234
-4.897377e-008	0.0169678
-4.894877e-008	0.0159668
-4.892377e-008	0.022876
-4.889877e-008	0.025
-4.887377e-008	0.0238525
-4.884877e-008	0.020752
-4.882377e-008	0.0107178
-4.879877e-008	0.00488282
-4.877377e-008	0.0120361
-4.874877e-008	0.0214844
-4.872377e-008	0.022876
-4.869877e-008	0.0202881
-4.867377e-008	0.0226563
-4.864877e-008	0.0244141
-4.862377e-008	0.0230957
-4.859877e-008	0.0210938
-4.857377e-008	0.0229981
-4.854877e-008	0.0184815
-4.852377e-008	0.00344239
-4.849877e-008	0.00480958
-4.847377e-008	0.0123779
-4.844877e-008	0.018042
-4.842377e-008	0.0223145
-4.839877e-008	0.00563966
-4.837377e-008	0.0128174
-4.834877e-008	0.0370117
-4.832377e-008	0.0167969
-4.829877e-008	0.00791016
-4.827377e-008	0.0258789
-4.824877e-008	0.023877
-4.822377e-008	0.0198731
-4.819877e-008	0.0156494
-4.817377e-008	0.021167
-4.814877e-008	0.0352783
-4.812377e-008	0.0298096
-4.809877e-008	0.0144775
-4.807377e-008	0.0081543
-4.804877e-008	0.0226318
-4.802377e-008	0.0274658
-4.799877e-008	0.0208008
-4.797377e-008	0.0233887
-4.794877e-008	0.0195801
-4.792377e-008	0.0266113
-4.789877e-008	0.0310059
-4.787377e-008	0.0193115
-4.784877e-008	0.012207
-4.782377e-008	0.0126709
-4.779877e-008	0.0285645
-4.777377e-008	0.0348145
-4.774877e-008	0.026001
-4.772377e-008	0.0260498
-4.769877e-008	0.0264649
-4.767377e-008	0.023291
-4.764877e-008	0.0193115
-4.762377e-008	0.0162354
-4.759877e-008	0.0150391
-4.757377e-008	0.0234619
-4.754877e-008	0.0308106
-4.752377e-008	0.0150147
-4.749877e-008	0.00283204
-4.747377e-008	0.0102539
-4.744877e-008	0.0211914
-4.742377e-008	0.0270264
-4.739877e-008	0.0153565
-4.737377e-008	0.00725098
-4.734877e-008	0.0319092
-4.732377e-008	0.0415039
-4.729877e-008	0.0193848
-4.727377e-008	0.0246826
-4.724877e-008	0.0251465
-4.722377e-008	0.00463868
-4.719877e-008	0.0150879
-4.717377e-008	0.020752
-4.714877e-008	0.017334
-4.712377e-008	0.0237305
-4.709877e-008	0.0219482
-4.707377e-008	0.0262451
-4.704877e-008	0.0247315
-4.702377e-008	0.0254883
-4.699877e-008	0.0304688
-4.697377e-008	0.0166016
-4.694877e-008	0.020874
-4.692377e-008	0.0354004
-4.689877e-008	0.025708
-4.687377e-008	0.0125
-4.684877e-008	0.013916
-4.682377e-008	0.0211426
-4.679877e-008	0.0178955
-4.677377e-008	0.0200684
-4.674877e-008	0.0293457
-4.672377e-008	0.0186279
-4.669877e-008	0.0105713
-4.667377e-008	0.0218994
-4.664877e-008	0.0207031
-4.662377e-008	0.0164063
-4.659877e-008	0.0222412
-4.657377e-008	0.0163086
-4.654877e-008	0.0288574
-4.652377e-008	0.0460449
-4.649877e-008	0.0272217
-4.647377e-008	0.0181885
-4.644877e-008	0.00458985
-4.642377e-008	-0.00988769
-4.639877e-008	0.0185791
-4.637377e-008	0.0281983
-4.634877e-008	0.0160156
-4.632377e-008	0.018335
-4.629877e-008	0.017334
-4.627377e-008	0.0200684
-4.624877e-008	0.0190186
-4.622377e-008	0.00976563
-4.619877e-008	0.0152588
-4.617377e-008	0.0281006
-4.614877e-008	0.0230225
-4.612377e-008	0.0124756
-4.609877e-008	0.0163574
-4.607377e-008	0.019043
-4.604877e-008	0.0196045
-4.602377e-008	0.0185547
-4.599877e-008	0.00886231
-4.597377e-008	0.0083252
-4.594877e-008	0.024585
-4.592377e-008	0.0406983
-4.589877e-008	0.0255127
-4.587377e-008	-0.000756828
-4.584877e-008	0.019458
-4.582377e-008	0.0433838
-4.579877e-008	0.0198486
-4.577377e-008	0.0053711
-4.574877e-008	0.0196533
-4.572377e-008	0.0220215
-4.569877e-008	0.0181641
-4.567377e-008	0.0201904
-4.564877e-008	0.0216553
-4.562377e-008	0.0216553
-4.559877e-008	0.0190674
-4.557377e-008	0.0227051
-4.554877e-008	0.0248291
-4.552377e-008	0.0177002
-4.549877e-008	0.0167969
-4.547377e-008	0.0181152
-4.544877e-008	0.0206055
-4.542377e-008	0.0232666
-4.539877e-008	0.0206299
-4.537377e-008	0.0291504
-4.534877e-008	0.0382324
-4.532377e-008	0.029541
-4.529877e-008	0.0225586
-4.527377e-008	0.022876
-4.524877e-008	0.0174805
-4.522377e-008	0.0135254
-4.519877e-008	0.0203613
-4.517377e-008	0.0298096
-4.514877e-008	0.0280518
-4.512377e-008	0.023169
-4.509877e-008	0.0243408
-4.507377e-008	0.0211426
-4.504877e-008	0.025
-4.502377e-008	0.0304199
-4.499877e-008	0.0134522
-4.497377e-008	0.0112549
-4.494877e-008	0.0301025
-4.492377e-008	0.023169
-4.489877e-008	0.0153565
-4.487377e-008	0.0237793
-4.484877e-008	0.0224854
-4.482377e-008	0.017627
-4.479877e-008	0.012793
-4.477377e-008	0.0226318
-4.474877e-008	0.0351074
-4.472377e-008	0.0192627
-4.469877e-008	0.0142334
-4.467377e-008	0.0199219
-4.464877e-008	0.008667
-4.462377e-008	0.00876466
-4.459877e-008	0.0212647
-4.457377e-008	0.0342529
-4.454877e-008	0.0366699
-4.452377e-008	0.0206543
-4.449877e-008	0.019043
-4.447377e-008	0.0347412
-4.444877e-008	0.0351563
-4.442377e-008	0.0275879
