-999.827200 -0.022746
-999.802200 -0.003533
-999.777200 0.006577
-999.752200 -0.001533
-999.727200 -0.000880
-999.702200 -0.001387
-999.677200 0.000078
-999.652200 0.001274
-999.627200 0.000384
-999.602200 0.001415
-999.577200 0.000080
-999.552200 -0.000874
-999.527200 -0.000309
-999.502200 0.000680
-999.477200 0.001381
-999.452200 -0.000196
-999.427200 -0.001726
-999.402200 -0.000315
-999.377200 0.001038
-999.352200 0.000137
-999.327200 0.000233
-999.302200 0.000323
-999.277200 -0.000525
-999.252200 0.000251
-999.227200 0.000147
-999.202200 0.000269
-999.177200 0.001566
-999.152200 0.000275
-999.127200 0.000136
-999.102200 0.001112
-999.077200 -0.000086
-999.052200 -0.000556
-999.027200 -0.000488
-999.002200 0.000302
-998.977200 0.001200
-998.952200 0.000124
-998.927200 0.000204
-998.902200 0.001133
-998.877200 0.000522
-998.852200 -0.000040
-998.827200 0.000049
-998.802200 0.000468
-998.777200 -0.000159
-998.752200 -0.000267
-998.727200 0.001151
-998.702200 0.000546
-998.677200 -0.000376
-998.652200 0.000067
-998.627200 -0.000069
-998.602200 0.000359
-998.577200 0.000542
-998.552200 -0.000136
-998.527200 -0.000039
-998.502200 0.000183
-998.477200 0.000059
-998.452200 -0.000217
-998.427200 0.000014
-998.402200 0.000459
-998.377200 0.000135
-998.352200 0.000070
-998.327200 0.000128
-998.302200 -0.000262
-998.277200 0.000551
-998.252200 0.001104
-998.227200 -0.000449
-998.202200 -0.001551
-998.177200 -0.000288
-998.152200 0.001133
-998.127200 0.000661
-998.102200 -0.000577
-998.077200 -0.000139
-998.052200 0.000712
-998.027200 -0.000084
-998.002200 -0.000446
-997.977200 0.000151
-997.952200 0.000008
-997.927200 -0.000363
-997.902200 0.000175
-997.877200 0.000598
-997.852200 0.000159
-997.827200 -0.000671
-997.802200 -0.000219
-997.777200 0.000486
-997.752200 0.000007
-997.727200 0.000301
-997.702200 0.000558
-997.677200 0.000435
-997.652200 0.000012
-997.627200 -0.000779
-997.602200 0.000051
-997.577200 0.000758
-997.552200 -0.000367
-997.527200 -0.000352
-997.502200 0.000117
-997.477200 0.000030
-997.452200 0.000757
-997.427200 0.000096
-997.402200 -0.000135
-997.377200 0.000752
-997.352200 0.000005
-997.327200 0.000085
-997.302200 0.000483
-997.277200 0.000029
-997.252200 -0.000433
-997.227200 -0.000489
-997.202200 -0.000086
-997.177200 -0.000741
-997.152200 -0.001036
-997.127200 -0.000698
-997.102200 0.000129
-997.077200 0.000801
-997.052200 -0.000107
-997.027200 -0.000685
-997.002200 -0.000105
-996.977200 0.000013
-996.952200 -0.000692
-996.927200 -0.000622
-996.902200 0.000480
-996.877200 0.000663
-996.852200 0.000261
-996.827200 0.000373
-996.802200 0.000011
-996.777200 -0.000631
-996.752200 -0.000352
-996.727200 0.000111
-996.702200 0.000180
-996.677200 0.000255
-996.652200 -0.000589
-996.627200 -0.000903
-996.602200 0.000542
-996.577200 0.000610
-996.552200 -0.000475
-996.527200 -0.000826
-996.502200 -0.000272
-996.477200 0.000729
-996.452200 0.000425
-996.427200 -0.000207
-996.402200 0.000154
-996.377200 -0.000755
-996.352200 -0.001702
-996.327200 -0.000116
-996.302200 0.000655
-996.277200 -0.000726
