LECROYWM813Zi	51496	Waveform
Segments	1	SegmentSize	4002
Segment	TrigTime	TimeSinceSegment1
#1	30-Nov-2018 17:19:19	0                 
Time	Ampl
-5.001024e-008	0.0192627
-4.998524e-008	0.0282227
-4.996024e-008	0.0280274
-4.993524e-008	0.0204346
-4.991024e-008	0.026709
-4.988524e-008	0.0279297
-4.986024e-008	0.0171631
-4.983524e-008	0.0151123
-4.981024e-008	0.0210449
-4.978524e-008	0.0177002
-4.976024e-008	0.0152588
-4.973524e-008	0.019165
-4.971024e-008	0.0137207
-4.968524e-008	0.00695802
-4.966024e-008	0.010669
-4.963524e-008	0.0204346
-4.961024e-008	0.0275391
-4.958524e-008	0.0316895
-4.956024e-008	0.0335938
-4.953524e-008	0.0304932
-4.951024e-008	0.0220947
-4.948524e-008	0.00891114
-4.946024e-008	0.0116943
-4.943524e-008	0.0260742
-4.941024e-008	0.0264893
-4.938524e-008	0.0268066
-4.936024e-008	0.0239746
-4.933524e-008	0.011499
-4.931024e-008	0.0199707
-4.928524e-008	0.0327881
-4.926024e-008	0.0166992
-4.923524e-008	0.00756837
-4.921024e-008	0.0243897
-4.918524e-008	0.0288086
-4.916024e-008	0.0193359
-4.913524e-008	0.01875
-4.911024e-008	0.0179199
-4.908524e-008	0.0185303
-4.906024e-008	0.0291016
-4.903524e-008	0.0255615
-4.901024e-008	0.0144043
-4.898524e-008	0.0292969
-4.896024e-008	0.0327881
-4.893524e-008	0.00886231
-4.891024e-008	0.0171631
-4.888524e-008	0.0314697
-4.886024e-008	0.0170654
-4.883524e-008	0.0187256
-4.881024e-008	0.0231934
-4.878524e-008	0.0252686
-4.876024e-008	0.0380371
-4.873524e-008	0.0315186
-4.871024e-008	0.0205078
-4.868524e-008	0.0212891
-4.866024e-008	0.0206055
-4.863524e-008	0.0162109
-4.861024e-008	0.0253662
-4.858524e-008	0.0428223
-4.856024e-008	0.026416
-4.853524e-008	0.0105469
-4.851024e-008	0.0231934
-4.848524e-008	0.0213379
-4.846024e-008	0.0229981
-4.843524e-008	0.0333008
-4.841024e-008	0.0225342
-4.838524e-008	0.0218994
-4.836024e-008	0.025
-4.833524e-008	0.0134522
-4.831024e-008	0.0196777
-4.828524e-008	0.0238281
-4.826024e-008	0.0227295
-4.823524e-008	0.0290039
-4.821024e-008	0.0180908
-4.818524e-008	0.0182617
-4.816024e-008	0.0260986
-4.813524e-008	0.0121826
-4.811024e-008	0.00803223
-4.808524e-008	0.0199707
-4.806024e-008	0.0243897
-4.803524e-008	0.0178223
-4.801024e-008	0.0148193
-4.798524e-008	0.0292969
-4.796024e-008	0.0400879
-4.793524e-008	0.0207031
-4.791024e-008	0.00974122
-4.788524e-008	0.0252441
-4.786024e-008	0.0286133
-4.783524e-008	0.0231934
-4.781024e-008	0.0153076
-4.778524e-008	0.013794
-4.776024e-008	0.0181152
-4.773524e-008	0.00888673
-4.771024e-008	0.0195068
-4.768524e-008	0.0318848
-4.766024e-008	0.0171143
-4.763524e-008	0.0192139
-4.761024e-008	0.0274414
-4.758524e-008	0.0297363
-4.756024e-008	0.0385986
-4.753524e-008	0.0241211
-4.751024e-008	0.0129395
-4.748524e-008	0.0297608
-4.746024e-008	0.0266846
-4.743524e-008	0.0141113
-4.741024e-008	0.0199219
-4.738524e-008	0.0288086
-4.736024e-008	0.0287109
-4.733524e-008	0.0175781
-4.731024e-008	0.0176025
-4.728524e-008	0.0253174
-4.726024e-008	0.025708
-4.723524e-008	0.0282471
-4.721024e-008	0.0225586
-4.718524e-008	0.0187988
-4.716024e-008	0.0255127
-4.713524e-008	0.0191162
-4.711024e-008	0.022876
-4.708524e-008	0.0382568
-4.706024e-008	0.0251465
-4.703524e-008	0.0154053
-4.701024e-008	0.0284668
-4.698524e-008	0.0390869
-4.696024e-008	0.0399414
-4.693524e-008	0.0188477
-4.691024e-008	0.00810548
-4.688524e-008	0.0224365
-4.686024e-008	0.0217774
-4.683524e-008	0.0232178
-4.681024e-008	0.0312988
-4.678524e-008	0.0235596
-4.676024e-008	0.026294
-4.673524e-008	0.036084
-4.671024e-008	0.0272217
-4.668524e-008	0.0156982
-4.666024e-008	0.0133789
-4.663524e-008	0.0230225
-4.661024e-008	0.0309326
-4.658524e-008	0.0196777
-4.656024e-008	0.0188721
-4.653524e-008	0.0129883
-4.651024e-008	-0.00222167
-4.648524e-008	0.0174316
-4.646024e-008	0.0317627
-4.643524e-008	0.0238037
-4.641024e-008	0.0241211
-4.638524e-008	0.03125
-4.636024e-008	0.0252197
-4.633524e-008	0.00292969
-4.631024e-008	0.0121582
-4.628524e-008	0.0348389
-4.626024e-008	0.0216797
-4.623524e-008	0.00654298
-4.621024e-008	0.0168945
-4.618524e-008	0.0282471
-4.616024e-008	0.0240479
-4.613524e-008	0.0192383
-4.611024e-008	0.0206543
-4.608524e-008	0.0252686
-4.606024e-008	0.0258057
-4.603524e-008	0.0185303
-4.601024e-008	0.0160889
-4.598524e-008	0.0250733
-4.596024e-008	0.0262451
-4.593524e-008	0.0115967
-4.591024e-008	0.0149658
-4.588524e-008	0.0251221
-4.586024e-008	0.0193359
-4.583524e-008	0.0112061
-4.581024e-008	0.00229493
-4.578524e-008	0.0162842
-4.576024e-008	0.0324219
-4.573524e-008	0.0221191
-4.571024e-008	0.0142822
-4.568524e-008	0.012915
-4.566024e-008	0.0176514
-4.563524e-008	0.0139649
-4.561024e-008	0.0101318
-4.558524e-008	0.0286865
-4.556024e-008	0.0251465
-4.553524e-008	0.00229493
-4.551024e-008	0.00361329
-4.548524e-008	0.0159668
-4.546024e-008	0.0247315
-4.543524e-008	0.0266602
-4.541024e-008	0.0161865
-4.538524e-008	0.0189697
-4.536024e-008	0.0306641
-4.533524e-008	0.0168213
-4.531024e-008	0.0128174
-4.528524e-008	0.0241211
-4.526024e-008	0.0211914
-4.523524e-008	0.0260986
-4.521024e-008	0.0263672
-4.518524e-008	0.0207764
-4.516024e-008	0.0243408
-4.513524e-008	0.013794
-4.511024e-008	0.0135254
-4.508524e-008	0.0306885
-4.506024e-008	0.01521
-4.503524e-008	-0.0043457
-4.501024e-008	0.0133545
-4.498524e-008	0.0205322
-4.496024e-008	0.0201172
-4.493524e-008	0.0300537
-4.491024e-008	0.0182617
-4.488524e-008	0.0174561
-4.486024e-008	0.0284424
-4.483524e-008	0.0191406
-4.481024e-008	0.0167969
-4.478524e-008	0.0260986
-4.476024e-008	0.029126
-4.473524e-008	0.0207764
-4.471024e-008	0.0169922
-4.468524e-008	0.0237305
-4.466024e-008	0.0186524
-4.463524e-008	0.0116211
-4.461024e-008	0.0237305
-4.458524e-008	0.0306641
